"","x"
"10191","Zosterops semperi"
"10192","Zosterops senegalensis"
"10193","Zosterops somadikartai"
"10194","Brachypodius fuscoflavescens"
"10195","Bangsia flavovirens"
"10196","Phylloscopus ogilviegranti"
"10197","Amandava formosa"
"10198","Brachypteryx montana"
"10199","Coryphaspiza melanotis"
"10200","Dessonornis anomalus"
"10201","Dicaeum everetti"
"10202","Bucanetes mongolicus"
"10203","Melanocichla calva"
"10204","Hypsipetes amaurotis"
"10205","Leptopoecile elegans"
"10206","Myrmecocichla tholloni"
"10207","Oenanthe oenanthe"
"10208","Stiphrornis erythrothorax"
"10209","Curruca deserticola"
"10210","Amaurospiza moesta"
"10211","Baeopogon indicator"
"10212","Eurillas latirostris"
"10213","Phylloscopus intermedius"
"10214","Phylloscopus montis"
"10215","Scotocerca inquieta"
"10216","Urosphena subulata"
"10217","Pycnonotus leucotis"
"10218","Argya caudata"
"10219","Argya squamiceps"
"10220","Polioptila californica"
"10221","Polioptila melanura"
"10222","Basilornis celebensis"
"10223","Scissirostrum dubium"
"10224","Aplonis cantoroides"
"10225","Aplonis striata"
"10226","Aplonis mysolensis"
"10227","Melanotis caerulescens"
"10228","Mimus thenca"
"10229","Turdus celaenops"
"10230","Eumyias panayensis"
"10231","Phoenicurus moussieri"
"10232","Dicaeum aureolimbatum"
"10233","Quelea cardinalis"
"10234","Ploceus galbula"
"10235","Neochmia ruficauda"
"10236","Passerella unalaschcensis"
"10237","Passerina caerulea"
"10238","Accipiter brachyurus"
"10239","Accipiter luteoschistaceus"
"10240","Actenoides capucinus"
"10241","Aegypius monachus"
"10242","Aerodramus vanikorensis"
"10243","Agapornis canus"
"10244","Agapornis fischeri"
"10245","Agapornis lilianae"
"10246","Agapornis personatus"
"10247","Agapornis roseicollis"
"10248","Aix galericulata"
"10249","Alectoris graeca"
"10250","Alectoris rufa"
"10251","Alectura lathami"
"10252","Pampusana erythroptera"
"10253","Alopochen aegyptiaca"
"10254","Amaurornis isabellina"
"10255","Amazona albifrons"
"10256","Amazona amazonica"
"10257","Amazona autumnalis"
"10258","Amazona finschi"
"10259","Amazona ochrocephala"
"10260","Amazona oratrix"
"10261","Anser anser"
"10262","Anser indicus"
"10263","Anthus vaalensis"
"10264","Apus caffer"
"10265","Aratinga nenday"
"10266","Ara ararauna"
"10267","Ara severus"
"10268","Artamus insignis"
"10269","Atlapetes fuscoolivaceus"
"10270","Bathmocercus cerviniventris"
"10271","Branta canadensis"
"10272","Branta leucopsis"
"10273","Brotogeris versicolurus"
"10274","Bubo shelleyi"
"10275","Bubo virginianus"
"10276","Buteogallus aequinoctialis"
"10277","Cacatua alba"
"10278","Cacatua galerita"
"10279","Cacatua goffiniana"
"10280","Cacatua leadbeateri"
"10281","Cacatua sanguinea"
"10282","Cairina moschata"
"10283","Calidris maritima"
"10284","Callipepla californica"
"10285","Callipepla gambelii"
"10286","Callipepla squamata"
"10287","Nesophlox evelynae"
"10288","Nesophlox lyrura"
"10289","Casuarius casuarius"
"10290","Cathartes aura"
"10291","Centropus ateralbus"
"10292","Cereopsis novaehollandiae"
"10293","Ceyx websteri"
"10294","Chalcophaps stephani"
"10295","Chloris chloris"
"10296","Chlorophoneus kupeensis"
"10297","Chrysolophus amherstiae"
"10298","Chrysolophus pictus"
"10299","Cinclodes aricomae"
"10300","Columba pallidiceps"
"10301","Columba palumbus"
"10302","Corvus brachyrhynchos"
"10303","Corvus monedula"
"10304","Corvus moneduloides"
"10305","Corvus splendens"
"10306","Coturnix coturnix"
"10307","Crithagra flaviventris"
"10308","Crotophaga ani"
"10309","Cuculus crassirostris"
"10310","Cyanoramphus novaezelandiae"
"10311","Cygnus atratus"
"10312","Dacnis viguieri"
"10313","Dendrocygna arcuata"
"10314","Dicaeum eximium"
"10315","Dromaius novaehollandiae"
"10316","Ducula finschii"
"10317","Ducula forsteni"
"10318","Ducula melanochroa"
"10319","Emberiza jankowskii"
"10320","Eolophus roseicapilla"
"10321","Eos bornea"
"10322","Eos reticulata"
"10323","Erithacus rubecula"
"10324","Estrilda coerulescens"
"10325","Estrilda troglodytes"
"10326","Eudyptes sclateri"
"10327","Euodice malabarica"
"10328","Euphagus carolinus"
"10329","Euplectes aureus"
"10330","Euplectes franciscanus"
"10331","Euplectes orix"
"10332","Eupsittula canicularis"
"10333","Eupsittula pertinax"
"10334","Falco femoralis"
"10335","Falco naumanni"
"10336","Ficedula rufigula"
"10337","Forpus passerinus"
"10338","Foudia madagascariensis"
"10339","Foudia sechellarum"
"10340","Francolinus francolinus"
"10341","Ortygornis pondicerianus"
"10342","Gallicolumba tristigmata"
"10343","Gallirallus australis"
"10344","Gallus varius"
"10345","Pterorhinus caerulatus"
"10346","Pterorhinus lanceolatus"
"10347","Gavia stellata"
"10348","Geoffroyus heteroclitus"
"10349","Goura cristata"
"10350","Grallaria fenwickorum"
"10351","Grallaria gigantea"
"10352","Grallina cyanoleuca"
"10353","Guaruba guarouba"
"10354","Gymnorhina tibicen"
"10355","Henicopernis infuscatus"
"10356","Henicophaps foersteri"
"10357","Hydrobates jabejabe"
"10358","Hydrobates castro"
"10359","Hydrobates cheimomnestes"
"10360","Hydrobates leucorhous"
"10361","Hydrobates socorroensis"
"10362","Hypotaenidia insignis"
"10363","Hypotaenidia torquata"
"10364","Icterus icterus"
"10365","Icterus pectoralis"
"10366","Lagopus leucura"
"10367","Laterallus levraudi"
"10368","Leiopicus medius"
"10369","Leptodon forbesi"
"10370","Leptotila jamaicensis"
"10371","Linaria cannabina"
"10372","Lipaugus ater"
"10373","Lonchura castaneothorax"
"10374","Lonchura ferruginosa"
"10375","Lonchura malacca"
"10376","Loriculus tener"
"10377","Manorina melanocephala"
"10378","Margaroperdix madagarensis"
"10379","Cincloramphus rubiginosus"
"10380","Cincloramphus rufus"
"10381","Megapodius eremita"
"10382","Meleagris gallopavo"
"10383","Melionyx princeps"
"10384","Melopsittacus undulatus"
"10385","Menura novaehollandiae"
"10386","Mergus merganser"
"10387","Mergus serrator"
"10388","Myiagra hebetior"
"10389","Myiopsitta monachus"
"10390","Myiotheretes pernix"
"10391","Myrmoderus ruficauda"
"10392","Myzomela erythromelas"
"10393","Myzomela rubrobrunnea"
"10394","Myzomela rubrotincta"
"10395","Myzomela simplex"
"10396","Neochmia temporalis"
"10397","Ninox odiosa"
"10398","Nipponia nippon"
"10399","Nothoprocta perdicaria"
"10400","Numida meleagris"
"10401","Nyctanassa violacea"
"10402","Nymphicus hollandicus"
"10403","Oenanthe leucura"
"10404","Ophrysia superciliosa"
"10405","Oreortyx pictus"
"10406","Ortalis erythroptera"
"10407","Ortalis vetula"
"10408","Oxyura jamaicensis"
"10409","Paroaria coronata"
"10410","Pauxi koepckeae"
"10411","Pauxi unicornis"
"10412","Perdicula asiatica"
"10413","Phalcoboenus chimango"
"10414","Philemon cockerelli"
"10415","Philesturnus rufusater"
"10416","Phoenicopterus chilensis"
"10417","Phonipara canora"
"10418","Picumnus minutissimus"
"10419","Pipile jacutinga"
"10420","Pitangus sulphuratus"
"10421","Pithys castaneus"
"10422","Platycercus elegans"
"10423","Ploceus cucullatus"
"10424","Ploceus intermedius"
"10425","Ploceus jacksoni"
"10426","Ploceus melanocephalus"
"10427","Ploceus velatus"
"10428","Podiceps auritus"
"10429","Podiceps gallardoi"
"10430","Podiceps nigricollis"
"10431","Polyplectron napoleonis"
"10432","Pomarea dimidiata"
"10433","Prosopeia tabuensis"
"10434","Prunella modularis"
"10435","Psittacara acuticaudatus"
"10436","Psittacara holochlorus"
"10437","Psittacara mitratus"
"10438","Psittacus erithacus"
"10439","Pternistis afer"
"10440","Pternistis atrifrons"
"10441","Pternistis capensis"
"10442","Pternistis erckelii"
"10443","Pternistis hildebrandti"
"10444","Pterocles exustus"
"10445","Pterocles orientalis"
"10446","Pterodroma magentae"
"10447","Ptilinopus insolitus"
"10448","Puffinus myrtae"
"10449","Puffinus newelli"
"10450","Pycnonotus cafer"
"10451","Pyrrhura griseipectus"
"10452","Reinwardtoena browni"
"10453","Rhodostethia rosea"
"10454","Scytalopus robbinsi"
"10455","Scytalopus speluncae"
"10456","Scytalopus spillmanni"
"10457","Sephanoides fernandensis"
"10458","Serinus canaria"
"10459","Serinus canicollis"
"10460","Setophaga cerulea"
"10461","Setophaga chrysoparia"
"10462","Suthora alphonsiana"
"10463","Sitta whiteheadi"
"10464","Spelaeornis kinneari"
"10465","Spilopelia senegalensis"
"10466","Spinus cucullatus"
"10467","Sporophila angolensis"
"10468","Sporophila hypoxantha"
"10469","Sterna paradisaea"
"10470","Streptopelia capicola"
"10471","Streptopelia dusumieri"
"10472","Streptopelia roseogrisea"
"10473","Struthio camelus"
"10474","Sturnella neglecta"
"10475","Sturnia erythropygia"
"10476","Symposiachrus verticalis"
"10477","Syrmaticus reevesii"
"10478","Tadorna cristata"
"10479","Tangara episcopus"
"10480","Tanygnathus lucionensis"
"10481","Telespiza cantans"
"10482","Tetraogallus himalayensis"
"10483","Thamnophilus divisorius"
"10484","Threskiornis aethiopicus"
"10485","Todiramphus gambieri"
"10486","Tribonyx mortierii"
"10487","Trichoglossus chlorolepidotus"
"10488","Trichoglossus haematodus"
"10489","Turdus lherminieri"
"10490","Turdus philomelos"
"10491","Tyto aurantia"
"10492","Tyto novaehollandiae"
"10493","Uraeginthus bengalus"
"10494","Uria lomvia"
"10495","Vidua macroura"
"10496","Vini ultramarina"
"10497","Vosea whitemanensis"
"10498","Zimmerius chicomendesi"
"10499","Zosterops conspicillatus"
"10500","Illadopsis fulvescens"
"10501","Turdus maculirostris"
"10502","Aythya baeri"
"10503","Procellaria westlandica"
"10504","Pezoporus occidentalis"
"10505","Phylloscopus tytleri"
"10506","Spelaeornis longicaudatus"
"10507","Coccyzus vieilloti"
"10508","Colaptes oceanicus"
"10509","Coua cristata"
"10510","Crypturellus boucardi"
"10511","Cyanochen cyanoptera"
"10512","Ducula whartoni"
"10513","Eudyptes schlegeli"
"10514","Fregata andrewsi"
"10515","Glaucidium albertinum"
"10516","Pionites xanthurus"
"10517","Halcyon pileata"
"10518","Hamirostra melanosternon"
"10519","Hypotaenidia woodfordi"
"10520","Lobotos oriolinus"
"10521","Humblotia flavirostris"
"10522","Ficedula henrici"
"10523","Nyctiphrynus rosenbergi"
"10524","Symposiachrus julianae"
"10525","Suthora przewalskii"
"10526","Zosterornis hypogrammicus"
"10527","Zosterornis striatus"
"10528","Ninox rumseyi"
"10529","Odontophorus melanotis"
"10530","Pionites leucogaster"
"10531","Pternistis jacksoni"
"10532","Pterodroma alba"
"10533","Ramphastos tucanus"
"10534","Ramphastos vitellinus"
"10535","Pyrrhura devillei"
"10536","Pyrilia vulturina"
"10537","Pyrilia aurantiocephala"
"10538","Pyrilia caica"
"10539","Pyrrhura eisenmanni"
"10540","Ramphastos culminatus"
"10541","Spilornis kinabaluensis"
"10542","Tanysiptera ellioti"
"10543","Tauraco fischeri"
"10544","Todiramphus ruficollaris"
"10545","Treron pembaensis"
"10546","Turnix olivii"
"10547","Vini stepheni"
"10548","Anthreptes rectirostris"
"10549","Phyllastrephus viridiceps"
"10550","Phylloscopus maforensis"
"10551","Crithagra xantholaema"
"10552","Synallaxis simoni"
"10553","Zosterops saypani"
"10554","Zosterops winifredae"
"10555","Myioborus ornatus"
"10556","Pipilo naufragus"
"10557","Amytornis woodwardi"
"10558","Apalis sharpii"
"10559","Afropavo congensis"
"10560","Falculea palliata"
"10561","Gerygone modesta"
"10562","Amazona festiva"
"10563","Melanodryas vittata"
"10564","Lanius validirostris"
"10565","Macronyx grimwoodi"
"10566","Myadestes occidentalis"
"10567","Phylloscartes flavovirens"
"10568","Scenopoeetes dentirostris"
"10569","Sericornis keri"
"10570","Caloramphus hayii"
"10571","Terpsiphone bedfordi"
"10572","Argya rufescens"
"10573","Xenopirostris xenopirostris"
"10574","Zosterops luteirostris"
"10575","Zosterops splendidus"
"10576","Accipiter albogularis"
"10577","Accipiter melanochlamys"
"10578","Aegolius gradyi"
"10579","Agelastes niger"
"10580","Anas theodori"
"10581","Bermuteo avivorus"
"10582","Bubo sumatranus"
"10583","Caracara lutosa"
"10584","Pampa rufa"
"10585","Chrysocolaptes erythrocephalus"
"10586","Necrosyrtes monachus"
"10587","Turdus menachensis"
"10588","Acrocephalus orinus"
"10589","Acrocephalus sorghophilus"
"10590","Alipiopsitta xanthops"
"10591","Amazona bodini"
"10592","Amazona farinosa"
"10593","Amazona kawalli"
"10594","Amazona tucumana"
"10595","Amytornis ballarae"
"10596","Amytornis housei"
"10597","Apalis chirindensis"
"10598","Aphelocephala leucopsis"
"10599","Aphelocephala pectoralis"
"10600","Aratinga auricapillus"
"10601","Aratinga solstitialis"
"10602","Arborophila mandellii"
"10603","Asthenes helleri"
"10604","Atlapetes rufigenis"
"10605","Selasphorus ellioti"
"10606","Bolemoreus hindwoodi"
"10607","Bucephala albeola"
"10608","Calidris acuminata"
"10609","Callocephalon fimbriatum"
"10610","Calyptorhynchus lathami"
"10611","Campephilus gayaquilensis"
"10612","Cantorchilus zeledoni"
"10613","Carpococcyx radiceus"
"10614","Carpodectes antoniae"
"10615","Chloebia gouldiae"
"10616","Colluricincla boweri"
"10617","Cotinga ridgwayi"
"10618","Coua pyropyga"
"10619","Coua ruficeps"
"10620","Cranioleuca berlepschi"
"10621","Cranioleuca curtata"
"10622","Cranioleuca muelleri"
"10623","Crypturellus ptaritepui"
"10624","Cyclopsitta coxeni"
"10625","Cyornis magnirostris"
"10626","Eumyias sanfordi"
"10627","Dicaeum haematostictum"
"10628","Discosura popelairii"
"10629","Eleoscytalopus indigoticus"
"10630","Eleoscytalopus psychopompus"
"10631","Emberiza sulphurata"
"10632","Enicognathus leptorhynchus"
"10633","Eos cyanogenia"
"10634","Erythrotriorchis radiatus"
"10635","Falco hypoleucos"
"10636","Falco novaeseelandiae"
"10637","Galbula pastazae"
"10638","Gallinago hardwickii"
"10639","Geophaps smithii"
"10640","Geospiza septentrionalis"
"10641","Geothlypis flavovelata"
"10642","Grantiella picta"
"10643","Habia atrimaxillaris"
"10644","Heliangelus regalis"
"10645","Heliodoxa gularis"
"10646","Heliopais personatus"
"10647","Hemiphaga novaeseelandiae"
"10648","Herpsilochmus parkeri"
"10649","Heteromyias cinereifrons"
"10650","Hylophilus olivaceus"
"10651","Hypsipetes parvirostris"
"10652","Incaspiza watkinsi"
"10653","Lampornis hemileucus"
"10654","Lanio leucothorax"
"10655","Lanius senator"
"10656","Lepidothrix isidorei"
"10657","Lophorina victoriae"
"10658","Lophura erythrophthalma"
"10659","Lophura pyronota"
"10660","Melithreptus validirostris"
"10661","Menura alberti"
"10662","Merulaxis ater"
"10663","Metabolus takatsukasae"
"10664","Micromacronus leytensis"
"10665","Micropsitta geelvinkiana"
"10666","Myadestes coloratus"
"10667","Myioborus chrysops"
"10668","Myioborus flavivertex"
"10669","Myiopsitta luchsi"
"10670","Neophema chrysostoma"
"10671","Nesospingus speculiferus"
"10672","Ninox ios"
"10673","Ninox leventisi"
"10674","Odontophorus speciosus"
"10675","Odontorchilus cinereus"
"10676","Oreoscopus gutturalis"
"10677","Oxyura australis"
"10678","Pardalotus quadragintus"
"10679","Patagioenas oenops"
"10680","Pedionomus torquatus"
"10681","Perisoreus internigrans"
"10682","Petroica phoenicea"
"10683","Petroica traversi"
"10684","Pheugopedius columbianus"
"10685","Philemon brassi"
"10686","Phlogophilus harterti"
"10687","Phlogophilus hemileucurus"
"10688","Phyllastrephus poliocephalus"
"10689","Phylloscopus misoriensis"
"10690","Pipreola chlorolepidota"
"10691","Pitta rosenbergii"
"10692","Pityriasis gymnocephala"
"10693","Ploceus golandi"
"10694","Poliocephalus rufopectus"
"10695","Polyplectron malacense"
"10696","Prionodura newtoniana"
"10697","Psephotellus chrysopterygius"
"10698","Psilorhamphus guttatus"
"10699","Pterodroma solandri"
"10700","Pteroglossus sturmii"
"10701","Ptilinopus roseicapilla"
"10702","Pycnoptilus floccosus"
"10703","Pyrilia barrabandi"
"10704","Pyrilia haematotis"
"10705","Pyrrhura amazonum"
"10706","Pyrrhura lepida"
"10707","Pyrrhura perlata"
"10708","Pyrrhura snethlageae"
"10709","Pyrrhura viridicata"
"10710","Quiscalus palustris"
"10711","Regulus satrapa"
"10712","Rhabdornis rabori"
"10713","Rhabdotorrhinus exarhatus"
"10714","Rhynchortyx cinctus"
"10715","Scytalopus acutirostris"
"10716","Scytalopus altirostris"
"10717","Scytalopus pachecoi"
"10718","Scytalopus parkeri"
"10719","Scytalopus sanctaemartae"
"10720","Scytalopus stilesi"
"10721","Scytalopus unicolor"
"10722","Scytalopus urubambae"
"10723","Stagonopleura guttata"
"10724","Strix hylophila"
"10725","Sylviorthorhynchus yanacensis"
"10726","Synallaxis cabanisi"
"10727","Synallaxis castanea"
"10728","Synallaxis cherriei"
"10729","Synallaxis fuscorufa"
"10730","Synallaxis moesta"
"10731","Tangara fucosa"
"10732","Tauraco ruspolii"
"10733","Thripophaga amacurensis"
"10734","Thryophilus sernai"
"10735","Touit huetii"
"10736","Touit melanonotus"
"10737","Trichoglossus rosenbergii"
"10738","Triclaria malachitacea"
"10739","Turnix melanogaster"
"10740","Acanthiza katherina"
"10741","Accipiter imitator"
"10742","Accipiter nanus"
"10743","Accipiter poliogaster"
"10744","Xanthomixis apperti"
"10745","Xenoperdix udzungwensis"
"10746","Zanda baudinii"
"10747","Zanda latirostris"
"10748","Zebrilus undulatus"
"10749","Zimmerius villarejoi"
"10750","Zosterops griseovirescens"
"10751","Zosterops olivaceus"
"10752","Zosterops tenuirostris"
"10753","Zosterornis latistriatus"
"10754","Conothraupis speculigera"
"10755","Struthio molybdophanes"
"10756","Guttera plumifera"
"10757","Pternistis camerunensis"
"10758","Zapornia atra"
"10759","Calicalicus madagascariensis"
"10760","Atrichornis rufescens"
"10761","Atrichornis clamosus"
"10762","Amytornis dorotheae"
"10763","Dasyornis brachypterus"
"10764","Dasyornis longirostris"
"10765","Dendrortyx macroura"
"10766","Elanus scriptus"
"10767","Hemiprocne longipennis"
"10768","Manorina melanotis"
"10769","Mentocrex kioloides"
"10770","Nothocercus bonapartei"
"10771","Odontophorus leucolaemus"
"10772","Pharomachrus fulgidus"
"10773","Polytelis alexandrae"
"10774","Sarothrura watersi"
"10775","Stipiturus mallee"
"10776","Leipoa ocellata"
"10777","Pachyptila macgillivrayi"
"10778","Sarothrura lugens"
"10779","Turnix hottentottus"
"10780","Thalassarche cauta"
"10781","Zosterops natalis"
"10782","Caprimulgus ruficollis"
"10783","Chlorestes eliciae"
"10784","Acrocephalus taiti"
"10785","Iole finschii"
"10786","Charadrius aquilonius"
"10787","Riccordia elegans"
"10788","Coenocorypha aucklandica"
"10789","Cyanoramphus forbesi"
"10790","Cyanoramphus unicolor"
"10791","Doryfera ludovicae"
"10792","Eupherusa nigriventris"
"10793","Eupherusa eximia"
"10794","Eutoxeres aquila"
"10795","Bradypterus grandis"
"10796","Geococcyx californianus"
"10797","Goura sclaterii"
"10798","Haematopus chathamensis"
"10799","Harpyopsis novaeguineae"
"10800","Pionus senilis"
"10801","Indicator archipelagicus"
"10802","Lampornis castaneoventris"
"10803","Lampornis cinereicauda"
"10804","Lampornis viridipallens"
"10805","Lamprolaima rhami"
"10806","Sittasomus griseus"
"10807","Calyptomena viridis"
"10808","Catharus gracilirostris"
"10809","Contopus pertinax"
"10810","Cyornis lemprieri"
"10811","Empidonax atriceps"
"10812","Lewinia mirifica"
"10813","Lewinia muelleri"
"10814","Lophophorus lhuysii"
"10815","Lophura bulweri"
"10816","Metabolus godeffroyi"
"10817","Symposiachrus brehmii"
"10818","Symposiachrus leucurus"
"10819","Todiramphus pelewensis"
"10820","Pseudopipra pipra"
"10821","Zosterops lacertosus"
"10822","Megaceryle alcyon"
"10823","Microchera albocoronata"
"10824","Megascops clarkii"
