sp_atlas;sp_atlas adapted1;Family_BL;Order_BL;Hand-Wing.Index_BL;Mass_BL;Habitat_BL;Habitat.Density_BL;Migration_BL;Trophic.Level_BL;Trophic.Niche_BL;Primary.Lifestyle_BL;Range.Size_BL;sp_atlas adapted2;Family_BT;Order_BT;Hand-Wing.Index_BT;Mass_BT;Habitat_BT;Habitat.Density_BT;Migration_BT;Trophic.Level_BT;Trophic.Niche_BT;Primary.Lifestyle_BT;Range.Size_BT
Ammodramus maritimus;Ammodramus maritimus;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;Ammodramus maritimus;Emberizidae;Passeriformes;14.8;22.16;Wetland;3;2;Carnivore;Invertivore;Terrestrial;184267.84
Egretta caerulea;Egretta caerulea;Ardeidae;Pelecaniformes;38;338.61;Wetland;3;1;Carnivore;Aquatic predator;Terrestrial;5634382.17;Egretta caerulea;Ardeidae;Pelecaniformes;38;338.61;Wetland;3;1;Carnivore;Aquatic predator;Terrestrial;5634382.17
Egretta caerulea;Egretta caerulea;Ardeidae;Pelecaniformes;38;338.61;Wetland;3;1;Carnivore;Aquatic predator;Terrestrial;5634382.17;Egretta caerulea;Ardeidae;Pelecaniformes;38;338.61;Wetland;3;1;Carnivore;Aquatic predator;Terrestrial;5634382.17
Egretta caerulea;Egretta caerulea;Ardeidae;Pelecaniformes;38;338.61;Wetland;3;1;Carnivore;Aquatic predator;Terrestrial;5634382.17;Egretta caerulea;Ardeidae;Pelecaniformes;38;338.61;Wetland;3;1;Carnivore;Aquatic predator;Terrestrial;5634382.17
Egretta tricolor;Egretta tricolor;Ardeidae;Pelecaniformes;35.5;372.3;Coastal;3;2;Carnivore;Aquatic predator;Terrestrial;1369046.69;Egretta tricolor;Ardeidae;Pelecaniformes;35.5;372.3;Coastal;3;2;Carnivore;Aquatic predator;Terrestrial;1369046.69
Egretta tricolor;Egretta tricolor;Ardeidae;Pelecaniformes;35.5;372.3;Coastal;3;2;Carnivore;Aquatic predator;Terrestrial;1369046.69;Egretta tricolor;Ardeidae;Pelecaniformes;35.5;372.3;Coastal;3;2;Carnivore;Aquatic predator;Terrestrial;1369046.69
Egretta tricolor;Egretta tricolor;Ardeidae;Pelecaniformes;35.5;372.3;Coastal;3;2;Carnivore;Aquatic predator;Terrestrial;1369046.69;Egretta tricolor;Ardeidae;Pelecaniformes;35.5;372.3;Coastal;3;2;Carnivore;Aquatic predator;Terrestrial;1369046.69
Piranga rubra;Piranga rubra;Cardinalidae;Passeriformes;29.2;29.13;Forest;1;3;Carnivore;Invertivore;Insessorial;3269576.69;Piranga rubra;Cardinalidae;Passeriformes;29.2;29.13;Forest;1;3;Carnivore;Invertivore;Insessorial;3269576.69
Piranga rubra;Piranga rubra;Cardinalidae;Passeriformes;29.2;29.13;Forest;1;3;Carnivore;Invertivore;Insessorial;3269576.69;Piranga rubra;Cardinalidae;Passeriformes;29.2;29.13;Forest;1;3;Carnivore;Invertivore;Insessorial;3269576.69
Piranga rubra;Piranga rubra;Cardinalidae;Passeriformes;29.2;29.13;Forest;1;3;Carnivore;Invertivore;Insessorial;3269576.69;Piranga rubra;Cardinalidae;Passeriformes;29.2;29.13;Forest;1;3;Carnivore;Invertivore;Insessorial;3269576.69
Rynchops niger;Rynchops niger;Laridae;Charadriiformes;67.4;297.73;Riverine;3;2;Carnivore;Aquatic predator;Aerial;13769340.5;Rynchops niger;Laridae;Charadriiformes;67.4;297.73;Riverine;3;2;Carnivore;Aquatic predator;Aerial;13769340.5
Rynchops niger;Rynchops niger;Laridae;Charadriiformes;67.4;297.73;Riverine;3;2;Carnivore;Aquatic predator;Aerial;13769340.5;Rynchops niger;Laridae;Charadriiformes;67.4;297.73;Riverine;3;2;Carnivore;Aquatic predator;Aerial;13769340.5
Rynchops niger;Rynchops niger;Laridae;Charadriiformes;67.4;297.73;Riverine;3;2;Carnivore;Aquatic predator;Aerial;13769340.5;Rynchops niger;Laridae;Charadriiformes;67.4;297.73;Riverine;3;2;Carnivore;Aquatic predator;Aerial;13769340.5
Sternula antillarum;Sternula antillarum;Laridae;Charadriiformes;69.1;45.86;Marine;3;3;Carnivore;Aquatic predator;Aerial;1340830.63;Sternula antillarum;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Sternula antillarum;Sternula antillarum;Laridae;Charadriiformes;69.1;45.86;Marine;3;3;Carnivore;Aquatic predator;Aerial;1340830.63;Sternula antillarum;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Gelochelidon nilotica;Gelochelidon nilotica;Laridae;Charadriiformes;67;218.25;Coastal;3;3;Carnivore;Omnivore;Aerial;7524091.88;Gelochelidon nilotica;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Gelochelidon nilotica;Gelochelidon nilotica;Laridae;Charadriiformes;67;218.25;Coastal;3;3;Carnivore;Omnivore;Aerial;7524091.88;Gelochelidon nilotica;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Sterna forsteri;Sterna forsteri;Laridae;Charadriiformes;68.7;149;Wetland;3;3;Carnivore;Aquatic predator;Aerial;1801878.95;Sterna forsteri;Laridae;Charadriiformes;68.7;149;Wetland;3;3;Carnivore;Aquatic predator;Aerial;1801878.95
Sterna forsteri;Sterna forsteri;Laridae;Charadriiformes;68.7;149;Wetland;3;3;Carnivore;Aquatic predator;Aerial;1801878.95;Sterna forsteri;Laridae;Charadriiformes;68.7;149;Wetland;3;3;Carnivore;Aquatic predator;Aerial;1801878.95
Sterna forsteri;Sterna forsteri;Laridae;Charadriiformes;68.7;149;Wetland;3;3;Carnivore;Aquatic predator;Aerial;1801878.95;Sterna forsteri;Laridae;Charadriiformes;68.7;149;Wetland;3;3;Carnivore;Aquatic predator;Aerial;1801878.95
Sterna dougallii;Sterna dougallii;Laridae;Charadriiformes;69.1;112;Marine;3;3;Carnivore;Aquatic predator;Aerial;7673719.23;Sterna dougallii;Laridae;Charadriiformes;69.1;112;Marine;3;3;Carnivore;Aquatic predator;Aerial;7673719.22
Sterna dougallii;Sterna dougallii;Laridae;Charadriiformes;69.1;112;Marine;3;3;Carnivore;Aquatic predator;Aerial;7673719.23;Sterna dougallii;Laridae;Charadriiformes;69.1;112;Marine;3;3;Carnivore;Aquatic predator;Aerial;7673719.22
Sterna dougallii;Sterna dougallii;Laridae;Charadriiformes;69.1;112;Marine;3;3;Carnivore;Aquatic predator;Aerial;7673719.23;Sterna dougallii;Laridae;Charadriiformes;69.1;112;Marine;3;3;Carnivore;Aquatic predator;Aerial;7673719.22
Laterallus jamaicensis;Laterallus jamaicensis;Rallidae;Gruiformes;21.5;32.56;Wetland;2;1;Carnivore;Aquatic predator;Terrestrial;926165.39;Laterallus jamaicensis;Rallidae;Gruiformes;21.5;32.56;Wetland;2;1;Carnivore;Aquatic predator;Terrestrial;926165.39
Laterallus jamaicensis;Laterallus jamaicensis;Rallidae;Gruiformes;21.5;32.56;Wetland;2;1;Carnivore;Aquatic predator;Terrestrial;926165.39;Laterallus jamaicensis;Rallidae;Gruiformes;21.5;32.56;Wetland;2;1;Carnivore;Aquatic predator;Terrestrial;926165.39
Laterallus jamaicensis;Laterallus jamaicensis;Rallidae;Gruiformes;21.5;32.56;Wetland;2;1;Carnivore;Aquatic predator;Terrestrial;926165.39;Laterallus jamaicensis;Rallidae;Gruiformes;21.5;32.56;Wetland;2;1;Carnivore;Aquatic predator;Terrestrial;926165.39
Amaurornis phoenicurus;Amaurornis phoenicurus;Rallidae;Gruiformes;23.2;180;Wetland;2;1;Carnivore;Aquatic predator;Terrestrial;9839893.66;Amaurornis phoenicurus;Rallidae;Gruiformes;23.2;180;Wetland;2;1;Carnivore;Aquatic predator;Terrestrial;9839893.66
Amaurornis phoenicurus;Amaurornis phoenicurus;Rallidae;Gruiformes;23.2;180;Wetland;2;1;Carnivore;Aquatic predator;Terrestrial;9839893.66;Amaurornis phoenicurus;Rallidae;Gruiformes;23.2;180;Wetland;2;1;Carnivore;Aquatic predator;Terrestrial;9839893.66
Amaurornis phoenicurus;Amaurornis phoenicurus;Rallidae;Gruiformes;23.2;180;Wetland;2;1;Carnivore;Aquatic predator;Terrestrial;9839893.66;Amaurornis phoenicurus;Rallidae;Gruiformes;23.2;180;Wetland;2;1;Carnivore;Aquatic predator;Terrestrial;9839893.66
Anas zonorhyncha;Anas zonorhyncha;Anatidae;Anseriformes;49.3;1156;Wetland;3;2;Herbivore;Herbivore aquatic;Aquatic;8223090.75;Anas zonorhyncha;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Anas zonorhyncha;Anas zonorhyncha;Anatidae;Anseriformes;49.3;1156;Wetland;3;2;Herbivore;Herbivore aquatic;Aquatic;8223090.75;Anas zonorhyncha;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Chalcophaps indica;Chalcophaps indica;Columbidae;Columbiformes;28.7;136.54;Forest;1;1;Herbivore;Omnivore;Generalist;4704607.55;Chalcophaps indica;Columbidae;Columbiformes;29.7;136.54;Forest;1;1;Herbivore;Omnivore;Generalist;5343787.27
Chalcophaps indica;Chalcophaps indica;Columbidae;Columbiformes;28.7;136.54;Forest;1;1;Herbivore;Omnivore;Generalist;4704607.55;Chalcophaps indica;Columbidae;Columbiformes;29.7;136.54;Forest;1;1;Herbivore;Omnivore;Generalist;5343787.27
Chalcophaps indica;Chalcophaps indica;Columbidae;Columbiformes;28.7;136.54;Forest;1;1;Herbivore;Omnivore;Generalist;4704607.55;Chalcophaps indica;Columbidae;Columbiformes;29.7;136.54;Forest;1;1;Herbivore;Omnivore;Generalist;5343787.27
Cisticola juncidis;Cisticola juncidis;Cisticolidae;Passeriformes;13.5;6.81;Grassland;3;3;Carnivore;Invertivore;Generalist;18929166.75;Cisticola juncidis;Cisticolidae;Passeriformes;13.5;6.81;Grassland;3;3;Carnivore;Invertivore;Generalist;18929166.75
Cisticola juncidis;Cisticola juncidis;Cisticolidae;Passeriformes;13.5;6.81;Grassland;3;3;Carnivore;Invertivore;Generalist;18929166.75;Cisticola juncidis;Cisticolidae;Passeriformes;13.5;6.81;Grassland;3;3;Carnivore;Invertivore;Generalist;18929166.75
Cisticola juncidis;Cisticola juncidis;Cisticolidae;Passeriformes;13.5;6.81;Grassland;3;3;Carnivore;Invertivore;Generalist;18929166.75;Cisticola juncidis;Cisticolidae;Passeriformes;13.5;6.81;Grassland;3;3;Carnivore;Invertivore;Generalist;18929166.75
Egretta intermedia;Ardea intermedia;Ardeidae;Pelecaniformes;32.7;458.83;Wetland;3;2;Carnivore;Aquatic predator;Terrestrial;5469087.01;Ardea intermedia;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Egretta intermedia;Ardea intermedia;Ardeidae;Pelecaniformes;32.7;458.83;Wetland;3;2;Carnivore;Aquatic predator;Terrestrial;5469087.01;Egretta intermedia;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Halcyon coromanda;Halcyon coromanda;Alcedinidae;Coraciiformes;22.4;77.5;Forest;1;3;Carnivore;Omnivore;Insessorial;2736822.53;Halcyon coromanda;Alcedinidae;Coraciiformes;22.4;77.5;Forest;1;3;Carnivore;Omnivore;Insessorial;2736822.53
Halcyon coromanda;Halcyon coromanda;Alcedinidae;Coraciiformes;22.4;77.5;Forest;1;3;Carnivore;Omnivore;Insessorial;2736822.53;Halcyon coromanda;Alcedinidae;Coraciiformes;22.4;77.5;Forest;1;3;Carnivore;Omnivore;Insessorial;2736822.53
Halcyon coromanda;Halcyon coromanda;Alcedinidae;Coraciiformes;22.4;77.5;Forest;1;3;Carnivore;Omnivore;Insessorial;2736822.53;Halcyon coromanda;Alcedinidae;Coraciiformes;22.4;77.5;Forest;1;3;Carnivore;Omnivore;Insessorial;2736822.53
Hirundo tahitica;Hirundo tahitica;Hirundinidae;Passeriformes;42.5;17.8;Coastal;3;2;Carnivore;Invertivore;Aerial;1208.55;Hirundo tahitica;Hirundinidae;Passeriformes;51.6;17.8;Coastal;3;2;Carnivore;Invertivore;Aerial;NA
Hirundo tahitica;Hirundo tahitica;Hirundinidae;Passeriformes;42.5;17.8;Coastal;3;2;Carnivore;Invertivore;Aerial;1208.55;Hirundo tahitica;Hirundinidae;Passeriformes;51.6;17.8;Coastal;3;2;Carnivore;Invertivore;Aerial;NA
Hirundo tahitica;Hirundo tahitica;Hirundinidae;Passeriformes;42.5;17.8;Coastal;3;2;Carnivore;Invertivore;Aerial;1208.55;Hirundo tahitica;Hirundinidae;Passeriformes;51.6;17.8;Coastal;3;2;Carnivore;Invertivore;Aerial;NA
Hypsipetes amaurotis;Hypsipetes amaurotis;Pycnonotidae;Passeriformes;21.3;70.89;Forest;2;2;Herbivore;Frugivore;Insessorial;482417.45;Hypsipetes amaurotis;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Hypsipetes amaurotis;Hypsipetes amaurotis;Pycnonotidae;Passeriformes;21.3;70.89;Forest;2;2;Herbivore;Frugivore;Insessorial;482417.45;Hypsipetes amaurotis;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Ixobrychus cinnamomeus;Ixobrychus cinnamomeus;Ardeidae;Pelecaniformes;25.6;126.49;Human Modified;1;1;Carnivore;Aquatic predator;Terrestrial;7931366.43;Ixobrychus cinnamomeus;Ardeidae;Pelecaniformes;25.6;126.49;Human Modified;1;1;Carnivore;Aquatic predator;Terrestrial;7931366.43
Ixobrychus cinnamomeus;Ixobrychus cinnamomeus;Ardeidae;Pelecaniformes;25.6;126.49;Human Modified;1;1;Carnivore;Aquatic predator;Terrestrial;7931366.43;Ixobrychus cinnamomeus;Ardeidae;Pelecaniformes;25.6;126.49;Human Modified;1;1;Carnivore;Aquatic predator;Terrestrial;7931366.43
Ixobrychus cinnamomeus;Ixobrychus cinnamomeus;Ardeidae;Pelecaniformes;25.6;126.49;Human Modified;1;1;Carnivore;Aquatic predator;Terrestrial;7931366.43;Ixobrychus cinnamomeus;Ardeidae;Pelecaniformes;25.6;126.49;Human Modified;1;1;Carnivore;Aquatic predator;Terrestrial;7931366.43
Otus elegans;Otus elegans;Strigidae;Strigiformes;34.7;124;Forest;1;1;Carnivore;Invertivore;Insessorial;4014.39;Otus elegans;Strigidae;Strigiformes;34.7;124;Forest;1;1;Carnivore;Invertivore;Insessorial;4014.39
Otus elegans;Otus elegans;Strigidae;Strigiformes;34.7;124;Forest;1;1;Carnivore;Invertivore;Insessorial;4014.39;Otus elegans;Strigidae;Strigiformes;34.7;124;Forest;1;1;Carnivore;Invertivore;Insessorial;4014.39
Otus elegans;Otus elegans;Strigidae;Strigiformes;34.7;124;Forest;1;1;Carnivore;Invertivore;Insessorial;4014.39;Otus elegans;Strigidae;Strigiformes;34.7;124;Forest;1;1;Carnivore;Invertivore;Insessorial;4014.39
Pycnonotus sinensis;Pycnonotus sinensis;Pycnonotidae;Passeriformes;20.8;34.2;Human Modified;2;3;Herbivore;Frugivore;Insessorial;3154277.75;Pycnonotus sinensis;Pycnonotidae;Passeriformes;20.8;34.2;Human Modified;2;3;Herbivore;Frugivore;Insessorial;3154277.75
Pycnonotus sinensis;Pycnonotus sinensis;Pycnonotidae;Passeriformes;20.8;34.2;Human Modified;2;3;Herbivore;Frugivore;Insessorial;3154277.75;Pycnonotus sinensis;Pycnonotidae;Passeriformes;20.8;34.2;Human Modified;2;3;Herbivore;Frugivore;Insessorial;3154277.75
Pycnonotus sinensis;Pycnonotus sinensis;Pycnonotidae;Passeriformes;20.8;34.2;Human Modified;2;3;Herbivore;Frugivore;Insessorial;3154277.75;Pycnonotus sinensis;Pycnonotidae;Passeriformes;20.8;34.2;Human Modified;2;3;Herbivore;Frugivore;Insessorial;3154277.75
Streptopelia orientalis;Streptopelia orientalis;Columbidae;Columbiformes;32.8;232.94;Woodland;3;3;Herbivore;Omnivore;Terrestrial;16926350.97;Streptopelia orientalis;Columbidae;Columbiformes;32.8;232.94;Woodland;3;3;Herbivore;Omnivore;Terrestrial;16926350.97
Streptopelia orientalis;Streptopelia orientalis;Columbidae;Columbiformes;32.8;232.94;Woodland;3;3;Herbivore;Omnivore;Terrestrial;16926350.97;Streptopelia orientalis;Columbidae;Columbiformes;32.8;232.94;Woodland;3;3;Herbivore;Omnivore;Terrestrial;16926350.97
Streptopelia orientalis;Streptopelia orientalis;Columbidae;Columbiformes;32.8;232.94;Woodland;3;3;Herbivore;Omnivore;Terrestrial;16926350.97;Streptopelia orientalis;Columbidae;Columbiformes;32.8;232.94;Woodland;3;3;Herbivore;Omnivore;Terrestrial;16926350.97
Terpsiphone atrocaudata;Terpsiphone atrocaudata;Monarchidae;Passeriformes;23.9;18.7;Forest;2;3;Carnivore;Invertivore;Insessorial;390211.35;Terpsiphone atrocaudata;Monarchidae;Passeriformes;23.9;18.7;Forest;2;3;Carnivore;Invertivore;Insessorial;390211.35
Terpsiphone atrocaudata;Terpsiphone atrocaudata;Monarchidae;Passeriformes;23.9;18.7;Forest;2;3;Carnivore;Invertivore;Insessorial;390211.35;Terpsiphone atrocaudata;Monarchidae;Passeriformes;23.9;18.7;Forest;2;3;Carnivore;Invertivore;Insessorial;390211.35
Terpsiphone atrocaudata;Terpsiphone atrocaudata;Monarchidae;Passeriformes;23.9;18.7;Forest;2;3;Carnivore;Invertivore;Insessorial;390211.35;Terpsiphone atrocaudata;Monarchidae;Passeriformes;23.9;18.7;Forest;2;3;Carnivore;Invertivore;Insessorial;390211.35
Treron formosae;Treron formosae;Columbidae;Columbiformes;35.8;140;Forest;2;1;Herbivore;Frugivore;Insessorial;36641.74;Treron formosae;Columbidae;Columbiformes;35.5;140;Forest;2;1;Herbivore;Frugivore;Insessorial;40376.97
Treron formosae;Treron formosae;Columbidae;Columbiformes;35.8;140;Forest;2;1;Herbivore;Frugivore;Insessorial;36641.74;Treron formosae;Columbidae;Columbiformes;35.5;140;Forest;2;1;Herbivore;Frugivore;Insessorial;40376.97
Treron formosae;Treron formosae;Columbidae;Columbiformes;35.8;140;Forest;2;1;Herbivore;Frugivore;Insessorial;36641.74;Treron formosae;Columbidae;Columbiformes;35.5;140;Forest;2;1;Herbivore;Frugivore;Insessorial;40376.97
Turnix suscitator;Turnix suscitator;Turnicidae;Charadriiformes;20.8;49.1;Grassland;3;1;Herbivore;Omnivore;Terrestrial;5511938.06;Turnix suscitator;Turnicidae;Charadriiformes;20.8;49.1;Grassland;3;1;Herbivore;Omnivore;Terrestrial;5511938.06
Turnix suscitator;Turnix suscitator;Turnicidae;Charadriiformes;20.8;49.1;Grassland;3;1;Herbivore;Omnivore;Terrestrial;5511938.06;Turnix suscitator;Turnicidae;Charadriiformes;20.8;49.1;Grassland;3;1;Herbivore;Omnivore;Terrestrial;5511938.06
Turnix suscitator;Turnix suscitator;Turnicidae;Charadriiformes;20.8;49.1;Grassland;3;1;Herbivore;Omnivore;Terrestrial;5511938.06;Turnix suscitator;Turnicidae;Charadriiformes;20.8;49.1;Grassland;3;1;Herbivore;Omnivore;Terrestrial;5511938.06
Zosterops japonicus;Zosterops japonicus;Zosteropidae;Passeriformes;19.9;11.29;Forest;2;1;Omnivore;Omnivore;Insessorial;605081.06;Zosterops japonicus;Zosteropidae;Passeriformes;22.8;11.29;Forest;2;1;Omnivore;Omnivore;Insessorial;3441189.98
Zosterops japonicus;Zosterops japonicus;Zosteropidae;Passeriformes;19.9;11.29;Forest;2;1;Omnivore;Omnivore;Insessorial;605081.06;Zosterops japonicus;Zosteropidae;Passeriformes;22.8;11.29;Forest;2;1;Omnivore;Omnivore;Insessorial;3441189.98
Zosterops japonicus;Zosterops japonicus;Zosteropidae;Passeriformes;19.9;11.29;Forest;2;1;Omnivore;Omnivore;Insessorial;605081.06;Zosterops japonicus;Zosteropidae;Passeriformes;22.8;11.29;Forest;2;1;Omnivore;Omnivore;Insessorial;3441189.98
Zosterops japonicus;Zosterops japonicus;Zosteropidae;Passeriformes;19.9;11.29;Forest;2;1;Omnivore;Omnivore;Insessorial;605081.06;Zosterops japonicus;Zosteropidae;Passeriformes;22.8;11.29;Forest;2;1;Omnivore;Omnivore;Insessorial;3441189.98
Zosterops japonicus;Zosterops japonicus;Zosteropidae;Passeriformes;19.9;11.29;Forest;2;1;Omnivore;Omnivore;Insessorial;605081.06;Zosterops japonicus;Zosteropidae;Passeriformes;22.8;11.29;Forest;2;1;Omnivore;Omnivore;Insessorial;3441189.98
Zosterops japonicus;Zosterops japonicus;Zosteropidae;Passeriformes;19.9;11.29;Forest;2;1;Omnivore;Omnivore;Insessorial;605081.06;Zosterops japonicus;Zosteropidae;Passeriformes;22.8;11.29;Forest;2;1;Omnivore;Omnivore;Insessorial;3441189.98
Corvus macrorhynchos;Corvus macrorhynchos;Corvidae;Passeriformes;34.8;513.14;Woodland;2;1;Omnivore;Omnivore;Generalist;13313192.58;Corvus macrorhynchos;Corvidae;Passeriformes;34.6;513.14;Woodland;2;1;Omnivore;Omnivore;Generalist;10555052.47
Corvus macrorhynchos;Corvus macrorhynchos;Corvidae;Passeriformes;34.8;513.14;Woodland;2;1;Omnivore;Omnivore;Generalist;13313192.58;Corvus macrorhynchos;Corvidae;Passeriformes;34.6;513.14;Woodland;2;1;Omnivore;Omnivore;Generalist;10555052.47
Corvus macrorhynchos;Corvus macrorhynchos;Corvidae;Passeriformes;34.8;513.14;Woodland;2;1;Omnivore;Omnivore;Generalist;13313192.58;Corvus macrorhynchos;Corvidae;Passeriformes;34.6;513.14;Woodland;2;1;Omnivore;Omnivore;Generalist;10555052.47
Corvus macrorhynchos;Corvus macrorhynchos;Corvidae;Passeriformes;34.8;513.14;Woodland;2;1;Omnivore;Omnivore;Generalist;13313192.58;Corvus macrorhynchos;Corvidae;Passeriformes;34.6;513.14;Woodland;2;1;Omnivore;Omnivore;Generalist;10555052.47
Corvus macrorhynchos;Corvus macrorhynchos;Corvidae;Passeriformes;34.8;513.14;Woodland;2;1;Omnivore;Omnivore;Generalist;13313192.58;Corvus macrorhynchos;Corvidae;Passeriformes;34.6;513.14;Woodland;2;1;Omnivore;Omnivore;Generalist;10555052.47
Corvus macrorhynchos;Corvus macrorhynchos;Corvidae;Passeriformes;34.8;513.14;Woodland;2;1;Omnivore;Omnivore;Generalist;13313192.58;Corvus macrorhynchos;Corvidae;Passeriformes;34.6;513.14;Woodland;2;1;Omnivore;Omnivore;Generalist;10555052.47
Egretta sacra;Egretta sacra;Ardeidae;Pelecaniformes;32.9;502;Coastal;3;2;Carnivore;Aquatic predator;Terrestrial;4099474.31;Egretta sacra;Ardeidae;Pelecaniformes;32.9;502;Coastal;3;2;Carnivore;Aquatic predator;Terrestrial;4099474.31
Egretta sacra;Egretta sacra;Ardeidae;Pelecaniformes;32.9;502;Coastal;3;2;Carnivore;Aquatic predator;Terrestrial;4099474.31;Egretta sacra;Ardeidae;Pelecaniformes;32.9;502;Coastal;3;2;Carnivore;Aquatic predator;Terrestrial;4099474.31
Egretta sacra;Egretta sacra;Ardeidae;Pelecaniformes;32.9;502;Coastal;3;2;Carnivore;Aquatic predator;Terrestrial;4099474.31;Egretta sacra;Ardeidae;Pelecaniformes;32.9;502;Coastal;3;2;Carnivore;Aquatic predator;Terrestrial;4099474.31
Ficedula narcissina;Ficedula narcissina;Muscicapidae;Passeriformes;29.9;13.1;Forest;2;3;Carnivore;Invertivore;Insessorial;544878.05;Ficedula narcissina;Muscicapidae;Passeriformes;29.9;13.1;Forest;2;3;Carnivore;Invertivore;Insessorial;820488.13
Ficedula narcissina;Ficedula narcissina;Muscicapidae;Passeriformes;29.9;13.1;Forest;2;3;Carnivore;Invertivore;Insessorial;544878.05;Ficedula narcissina;Muscicapidae;Passeriformes;29.9;13.1;Forest;2;3;Carnivore;Invertivore;Insessorial;820488.13
Ficedula narcissina;Ficedula narcissina;Muscicapidae;Passeriformes;29.9;13.1;Forest;2;3;Carnivore;Invertivore;Insessorial;544878.05;Ficedula narcissina;Muscicapidae;Passeriformes;29.9;13.1;Forest;2;3;Carnivore;Invertivore;Insessorial;820488.13
Lanius cristatus;Lanius cristatus;Laniidae;Passeriformes;26.6;32.18;Shrubland;3;3;Carnivore;Invertivore;Insessorial;14145065.02;Lanius cristatus;Laniidae;Passeriformes;26.6;32.18;Shrubland;3;3;Carnivore;Invertivore;Insessorial;14145065.02
Lanius cristatus;Lanius cristatus;Laniidae;Passeriformes;26.6;32.18;Shrubland;3;3;Carnivore;Invertivore;Insessorial;14145065.02;Lanius cristatus;Laniidae;Passeriformes;26.6;32.18;Shrubland;3;3;Carnivore;Invertivore;Insessorial;14145065.02
Lanius cristatus;Lanius cristatus;Laniidae;Passeriformes;26.6;32.18;Shrubland;3;3;Carnivore;Invertivore;Insessorial;14145065.02;Lanius cristatus;Laniidae;Passeriformes;26.6;32.18;Shrubland;3;3;Carnivore;Invertivore;Insessorial;14145065.02
Monticola solitarius;Monticola solitarius;Muscicapidae;Passeriformes;29.5;53.65;Rock;3;2;Carnivore;Omnivore;Insessorial;9788977.12;Monticola solitarius;Muscicapidae;Passeriformes;29.5;53.65;Rock;3;2;Carnivore;Omnivore;Insessorial;9788977.12
Monticola solitarius;Monticola solitarius;Muscicapidae;Passeriformes;29.5;53.65;Rock;3;2;Carnivore;Omnivore;Insessorial;9788977.12;Monticola solitarius;Muscicapidae;Passeriformes;29.5;53.65;Rock;3;2;Carnivore;Omnivore;Insessorial;9788977.12
Monticola solitarius;Monticola solitarius;Muscicapidae;Passeriformes;29.5;53.65;Rock;3;2;Carnivore;Omnivore;Insessorial;9788977.12;Monticola solitarius;Muscicapidae;Passeriformes;29.5;53.65;Rock;3;2;Carnivore;Omnivore;Insessorial;9788977.12
Parus minor;Parus minor;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;Parus minor;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Pericrocotus divaricatus;Pericrocotus divaricatus;Campephagidae;Passeriformes;40.5;24.6;Forest;2;3;Carnivore;Invertivore;Insessorial;947644.87;Pericrocotus divaricatus;Campephagidae;Passeriformes;40.5;24.6;Forest;2;3;Carnivore;Invertivore;Insessorial;947644.87
