"","name_in_data","original_verbatim_name","wordCount","submitted_name","Birds.of.the.World","sp_eBird","American.Ornithological.Society","GBIF","sp_BirdLife","sp_BirdTree","eBird.species.group","X","Order.x","FamilyName","RL_Category","Synonyms","TipLabel","English","Taxonomy","Clade","BLFamilyLatin","BLFamilyEnglish","FamSequID","Order.y","OscSubOsc"
"594","Stelgidopteryx serripennis","Stelgidopteryx serripennis",2,"Stelgidopteryx serripennis","Stelgidopteryx serripennis","Stelgidopteryx serripennis","Stelgidopteryx serripennis","Stelgidopteryx serripennis","Stelgidopteryx serripennis","Stelgidopteryx serripennis","Stelgidopteryx serripennis [serripennis Group]",6184,"Passeriformes","Hirundinidae","LC",NA,"Stelgidopteryx_serripennis","Northern Rough-winged Swallow","BL3","S6","Hirundinidae","Swallows and martins",156,"PASSERIFORMES","Passeri"
"595","Stercorarius longicaudus","Stercorarius longicaudus",2,"Stercorarius longicaudus","Stercorarius longicaudus","Stercorarius longicaudus","Stercorarius longicaudus","Stercorarius longicaudus","Stercorarius longicaudus","Stercorarius longicaudus","Stercorarius longicaudus",2788,"Charadriiformes","Stercorariidae","LC",NA,"Stercorarius_longicaudus","Long-tailed Jaeger","BL3","Lari","Stercorariidae","Skuas and jaegers",62,"CHARADRIIFORMES","NONPASSERIFORMES"
"596","Stercorarius parasiticus","Stercorarius parasiticus",2,"Stercorarius parasiticus","Stercorarius parasiticus","Stercorarius parasiticus","Stercorarius parasiticus","Stercorarius parasiticus","Stercorarius parasiticus","Stercorarius parasiticus","Stercorarius parasiticus",2787,"Charadriiformes","Stercorariidae","LC",NA,"Stercorarius_parasiticus","Parasitic Jaeger","BL3","Lari","Stercorariidae","Skuas and jaegers",62,"CHARADRIIFORMES","NONPASSERIFORMES"
"597","Sterna albifrons","Sterna albifrons",2,"Sterna albifrons",NA,NA,NA,"Sterna albifrons","Sterna albifrons",NA,NA,NA,NA,NA,NA,NA,"Sterna_albifrons","Little Tern","BL3","Lari","Laridae","Gulls and terns",61,"CHARADRIIFORMES","NONPASSERIFORMES"
"598","Sterna dougallii","Sterna dougallii",2,"Sterna dougallii","Sterna dougallii","Sterna dougallii","Sterna dougallii","Sterna dougallii","Sterna dougallii","Sterna dougallii","Sterna dougallii",2845,"Charadriiformes","Laridae","LC",NA,"Sterna_dougallii","Roseate Tern","BL3","Lari","Laridae","Gulls and terns",61,"CHARADRIIFORMES","NONPASSERIFORMES"
"599","Sterna forsteri","Sterna forsteri",2,"Sterna forsteri","Sterna forsteri","Sterna forsteri","Sterna forsteri","Sterna forsteri","Sterna forsteri","Sterna forsteri","Sterna forsteri",2853,"Charadriiformes","Laridae","LC",NA,"Sterna_forsteri","Forster's Tern","BL3","Lari","Laridae","Gulls and terns",61,"CHARADRIIFORMES","NONPASSERIFORMES"
"600","Sterna hirundo","Sterna hirundo",2,"Sterna hirundo","Sterna hirundo","Sterna hirundo","Sterna hirundo","Sterna hirundo","Sterna hirundo","Sterna hirundo","Sterna hirundo",2849,"Charadriiformes","Laridae","LC",NA,"Sterna_hirundo","Common Tern","BL3","Lari","Laridae","Gulls and terns",61,"CHARADRIIFORMES","NONPASSERIFORMES"
"601","Sterna paradisaea","Sterna paradisaea",2,"Sterna paradisaea","Sterna paradisaea","Sterna paradisaea","Sterna paradisaea","Sterna paradisaea","Sterna paradisaea","Sterna paradisaea","Sterna paradisaea",2850,"Charadriiformes","Laridae","LC",NA,"Sterna_paradisaea","Arctic Tern","BL3","Lari","Laridae","Gulls and terns",61,"CHARADRIIFORMES","NONPASSERIFORMES"
"602","Sterna sumatrana","Sterna sumatrana",2,"Sterna sumatrana","Sterna sumatrana","Sterna sumatrana",NA,"Sterna sumatrana","Sterna sumatrana","Sterna sumatrana","Sterna sumatrana",2847,"Charadriiformes","Laridae","LC",NA,"Sterna_sumatrana","Black-naped Tern","BL3","Lari","Laridae","Gulls and terns",61,"CHARADRIIFORMES","NONPASSERIFORMES"
"603","Streptopelia decaocto","Streptopelia decaocto",2,"Streptopelia decaocto","Streptopelia decaocto","Streptopelia decaocto","Streptopelia decaocto","Streptopelia decaocto","Streptopelia decaocto","Streptopelia decaocto","Streptopelia decaocto decaocto",8803,"Columbiformes","Columbidae","LC",NA,"Streptopelia_decaocto","Eurasian Collared-dove","BL3","Columbidae","Columbidae","Doves and pigeons",65,"COLUMBIFORMES","NONPASSERIFORMES"
"604","Streptopelia orientalis","Streptopelia orientalis",2,"Streptopelia orientalis","Streptopelia orientalis","Streptopelia orientalis","Streptopelia orientalis","Streptopelia orientalis","Streptopelia orientalis","Streptopelia orientalis","Streptopelia orientalis",2160,"Columbiformes","Columbidae","LC",NA,"Streptopelia_orientalis","Oriental Turtle-dove","BL3","Columbidae","Columbidae","Doves and pigeons",65,"COLUMBIFORMES","NONPASSERIFORMES"
"605","Streptopelia turtur","Streptopelia turtur",2,"Streptopelia turtur","Streptopelia turtur","Streptopelia turtur","Streptopelia turtur","Streptopelia turtur","Streptopelia turtur","Streptopelia turtur","Streptopelia turtur",2157,"Columbiformes","Columbidae","VU",NA,"Streptopelia_turtur","European Turtle-dove","BL3","Columbidae","Columbidae","Doves and pigeons",65,"COLUMBIFORMES","NONPASSERIFORMES"
"606","Strix aluco","Strix aluco",2,"Strix aluco","Strix aluco","Strix aluco",NA,"Strix aluco","Strix aluco","Strix aluco","Strix aluco",8524,"Strigiformes","Strigidae","LC",NA,"Strix_aluco","Tawny Owl","BL3","Strigidae","Strigidae","Owls",71,"STRIGIFORMES","NONPASSERIFORMES"
"607","Strix nebulosa","Strix nebulosa",2,"Strix nebulosa","Strix nebulosa","Strix nebulosa","Strix nebulosa","Strix nebulosa","Strix nebulosa","Strix nebulosa","Strix nebulosa",1938,"Strigiformes","Strigidae","LC",NA,"Strix_nebulosa","Great Grey Owl","BL3","Strigidae","Strigidae","Owls",71,"STRIGIFORMES","NONPASSERIFORMES"
"608","Strix uralensis","Strix uralensis",2,"Strix uralensis","Strix uralensis","Strix uralensis",NA,"Strix uralensis","Strix uralensis","Strix uralensis","Strix uralensis",1937,"Strigiformes","Strigidae","LC",NA,"Strix_uralensis","Ural Owl","BL3","Strigidae","Strigidae","Owls",71,"STRIGIFORMES","NONPASSERIFORMES"
"609","Strix varia","Strix varia",2,"Strix varia","Strix varia","Strix varia","Strix varia","Strix varia","Strix varia","Strix varia","Strix varia",1934,"Strigiformes","Strigidae","LC",NA,"Strix_varia","Barred Owl","BL3","Strigidae","Strigidae","Owls",71,"STRIGIFORMES","NONPASSERIFORMES"
"610","Sturnella magna","Sturnella magna",2,"Sturnella magna","Sturnella magna","Sturnella magna","Sturnella magna","Sturnella magna","Sturnella magna","Sturnella magna","Sturnella magna",9485,"Passeriformes","Icteridae","NT",NA,"Sturnella_magna","Eastern Meadowlark","BL3","P21","Icteridae","New World blackbirds",190,"PASSERIFORMES","Passeri"
"611","Sturnella neglecta","Sturnella neglecta",2,"Sturnella neglecta","Sturnella neglecta","Sturnella neglecta","Sturnella neglecta","Sturnella neglecta","Sturnella neglecta","Sturnella neglecta","Sturnella neglecta",8365,"Passeriformes","Icteridae","LC",NA,"Sturnella_neglecta","Western Meadowlark","BL3","P21","Icteridae","New World blackbirds",190,"PASSERIFORMES","Passeri"
"612","Sturnus unicolor","Sturnus unicolor",2,"Sturnus unicolor","Sturnus unicolor",NA,"Sturnus unicolor","Sturnus unicolor","Sturnus unicolor",NA,NA,5946,"Passeriformes","Sturnidae","LC",NA,"Sturnus_unicolor","Spotless Starling","BL3","M4","Sturnidae","Starlings",177,"PASSERIFORMES","Passeri"
"613","Sturnus vulgaris","Sturnus vulgaris",2,"Sturnus vulgaris","Sturnus vulgaris","Sturnus vulgaris","Sturnus vulgaris","Sturnus vulgaris","Sturnus vulgaris","Sturnus vulgaris","Sturnus vulgaris",5945,"Passeriformes","Sturnidae","LC",NA,"Sturnus_vulgaris","Common Starling","BL3","M4","Sturnidae","Starlings",177,"PASSERIFORMES","Passeri"
"614","Sula leucogaster","Sula leucogaster",2,"Sula leucogaster","Sula leucogaster","Sula leucogaster","Sula leucogaster","Sula leucogaster","Sula leucogaster","Sula leucogaster","Sula leucogaster",3196,"Suliformes","Sulidae","LC",NA,"Sula_leucogaster","Brown Booby","BL3","Sulidae","Sulidae","Gannets and boobies",31,"SULIFORMES","NONPASSERIFORMES"
"615","Surnia ulula","Surnia ulula",2,"Surnia ulula","Surnia ulula","Surnia ulula","Surnia ulula","Surnia ulula","Surnia ulula","Surnia ulula","Surnia ulula",1949,"Strigiformes","Strigidae","LC",NA,"Surnia_ulula","Northern Hawk Owl","BL3","Strigidae","Strigidae","Owls",71,"STRIGIFORMES","NONPASSERIFORMES"
"616","Sylvia atricapilla","Sylvia atricapilla",2,"Sylvia atricapilla","Sylvia atricapilla","Sylvia atricapilla","Sylvia atricapilla","Sylvia atricapilla","Sylvia atricapilla","Sylvia atricapilla","Sylvia atricapilla",6961,"Passeriformes","Sylviidae","LC",NA,"Sylvia_atricapilla","Blackcap","BL3","S12","Sylviidae","Old World warblers",161,"PASSERIFORMES","Passeri"
"617","Sylvia borin","Sylvia borin",2,"Sylvia borin","Sylvia borin","Sylvia borin",NA,"Sylvia borin","Sylvia borin","Sylvia borin","Sylvia borin",6962,"Passeriformes","Sylviidae","LC",NA,"Sylvia_borin","Garden Warbler","BL3","S12","Sylviidae","Old World warblers",161,"PASSERIFORMES","Passeri"
"618","Sylvia cantillans","Sylvia cantillans",2,"Sylvia cantillans",NA,NA,"Sylvia cantillans","Sylvia cantillans","Sylvia cantillans",NA,NA,NA,NA,NA,NA,NA,"Sylvia_cantillans","Subalpine Warbler","BL3","S12","Sylviidae","Old World warblers",161,"PASSERIFORMES","Passeri"
"619","Sylvia communis","Sylvia communis",2,"Sylvia communis","Sylvia communis",NA,NA,"Sylvia communis","Sylvia communis",NA,NA,NA,NA,NA,NA,NA,"Sylvia_communis","Common Whitethroat","BL3","S12","Sylviidae","Old World warblers",161,"PASSERIFORMES","Passeri"
"620","Sylvia conspicillata","Sylvia conspicillata",2,"Sylvia conspicillata",NA,NA,"Sylvia conspicillata","Sylvia conspicillata","Sylvia conspicillata",NA,NA,NA,NA,NA,NA,NA,"Sylvia_conspicillata","Spectacled Warbler","BL3","S12","Sylviidae","Old World warblers",161,"PASSERIFORMES","Passeri"
"621","Sylvia curruca","Sylvia curruca",2,"Sylvia curruca","Sylvia curruca",NA,"Sylvia curruca","Sylvia curruca","Sylvia curruca",NA,NA,NA,NA,NA,NA,NA,"Sylvia_curruca","Lesser Whitethroat","BL3","S12","Sylviidae","Old World warblers",161,"PASSERIFORMES","Passeri"
"622","Sylvia hortensis","Sylvia hortensis",2,"Sylvia hortensis",NA,NA,"Sylvia hortensis","Sylvia hortensis","Sylvia hortensis",NA,NA,NA,NA,NA,NA,NA,"Sylvia_hortensis","Orphean Warbler","BL3","S12","Sylviidae","Old World warblers",161,"PASSERIFORMES","Passeri"
"623","Sylvia melanocephala","Sylvia melanocephala",2,"Sylvia melanocephala",NA,NA,"Sylvia melanocephala","Sylvia melanocephala","Sylvia melanocephala",NA,NA,NA,NA,NA,NA,NA,"Sylvia_melanocephala","Sardinian Warbler","BL3","S12","Sylviidae","Old World warblers",161,"PASSERIFORMES","Passeri"
"624","Sylvia nisoria","Sylvia nisoria",2,"Sylvia nisoria","Sylvia nisoria",NA,NA,"Sylvia nisoria","Sylvia nisoria",NA,NA,NA,NA,NA,NA,NA,"Sylvia_nisoria","Barred Warbler","BL3","S12","Sylviidae","Old World warblers",161,"PASSERIFORMES","Passeri"
"625","Sylvia undata","Sylvia undata",2,"Sylvia undata",NA,NA,"Sylvia undata","Sylvia undata","Sylvia undata",NA,NA,NA,NA,NA,NA,NA,"Sylvia_undata","Dartford Warbler","BL3","S12","Sylviidae","Old World warblers",161,"PASSERIFORMES","Passeri"
"626","Syrmaticus reevesii","Syrmaticus reevesii",2,"Syrmaticus reevesii","Syrmaticus reevesii","Syrmaticus reevesii",NA,"Syrmaticus reevesii","Syrmaticus reevesii","Syrmaticus reevesii","Syrmaticus reevesii",243,"Galliformes","Phasianidae","VU",NA,"Syrmaticus_reevesii","Reeves's Pheasant","BL3","Phasianidae","Phasianidae","Grouse, pheasants and partridges",11,"GALLIFORMES","NONPASSERIFORMES"
"627","Syrmaticus soemmerringii","Syrmaticus soemmerringii",2,"Syrmaticus soemmerringii","Syrmaticus soemmerringii","Syrmaticus soemmerringii",NA,"Syrmaticus soemmerringii","Syrmaticus soemmerringii","Syrmaticus soemmerringii","Syrmaticus soemmerringii",242,"Galliformes","Phasianidae","NT","Syrmaticus soemmerringi","Syrmaticus_soemmerringii","Copper Pheasant","BL3","Phasianidae","Phasianidae","Grouse, pheasants and partridges",11,"GALLIFORMES","NONPASSERIFORMES"
"628","Tachybaptus ruficollis","Tachybaptus ruficollis",2,"Tachybaptus ruficollis","Tachybaptus ruficollis","Tachybaptus ruficollis",NA,"Tachybaptus ruficollis","Tachybaptus ruficollis","Tachybaptus ruficollis","Tachybaptus ruficollis",3167,"Podicipediformes","Podicipedidae","LC",NA,"Tachybaptus_ruficollis","Little Grebe","BL3","Podicipedidae","Podicipedidae","Grebes",21,"PODICIPEDIFORMES","NONPASSERIFORMES"
"629","Tachycineta bicolor","Tachycineta bicolor",2,"Tachycineta bicolor","Tachycineta bicolor","Tachycineta bicolor","Tachycineta bicolor","Tachycineta bicolor","Tachycineta bicolor","Tachycineta bicolor","Tachycineta bicolor",6163,"Passeriformes","Hirundinidae","LC",NA,"Tachycineta_bicolor","Tree Swallow","BL3","S6","Hirundinidae","Swallows and martins",156,"PASSERIFORMES","Passeri"
"630","Tachymarptis melba","Tachymarptis melba",2,"Tachymarptis melba",NA,NA,"Tachymarptis melba","Tachymarptis melba","Tachymarptis melba",NA,NA,1532,"Caprimulgiformes","Apodidae","LC","Apus melba","Tachymarptis_melba","Alpine Swift","BL3","Apodidae","Apodidae","Swifts",77,"APODIFORMES","NONPASSERIFORMES"
"631","Tadorna ferruginea","Tadorna ferruginea",2,"Tadorna ferruginea","Tadorna ferruginea","Tadorna ferruginea","Tadorna ferruginea","Tadorna ferruginea","Tadorna ferruginea","Tadorna ferruginea","Tadorna ferruginea",357,"Anseriformes","Anatidae","LC",NA,"Tadorna_ferruginea","Ruddy Shelduck","BL3","Anatinae","Anatidae","Ducks, geese and swans",14,"ANSERIFORMES","NONPASSERIFORMES"
"632","Tadorna tadorna","Tadorna tadorna",2,"Tadorna tadorna","Tadorna tadorna","Tadorna tadorna","Tadorna tadorna","Tadorna tadorna","Tadorna tadorna","Tadorna tadorna","Tadorna tadorna",362,"Anseriformes","Anatidae","LC",NA,"Tadorna_tadorna","Common Shelduck","BL3","Anatinae","Anatidae","Ducks, geese and swans",14,"ANSERIFORMES","NONPASSERIFORMES"
"633","Tarsiger cyanurus","Tarsiger cyanurus",2,"Tarsiger cyanurus","Tarsiger cyanurus","Tarsiger cyanurus","Tarsiger cyanurus","Tarsiger cyanurus","Tarsiger cyanurus","Tarsiger cyanurus","Tarsiger cyanurus",11007,"Passeriformes","Muscicapidae","LC",NA,"Tarsiger_cyanurus","Orange-flanked Bush-robin","BL3","M6","Muscicapidae","Chats and Old World flycatchers",167,"PASSERIFORMES","Passeri"
"634","Terpsiphone atrocaudata","Terpsiphone atrocaudata",2,"Terpsiphone atrocaudata","Terpsiphone atrocaudata","Terpsiphone atrocaudata",NA,"Terpsiphone atrocaudata","Terpsiphone atrocaudata","Terpsiphone atrocaudata","Terpsiphone atrocaudata",5310,"Passeriformes","Monarchidae","NT",NA,"Terpsiphone_atrocaudata","Japanese Paradise-flycatcher","BL3","CC8","Monarchidae","Monarchs",146,"PASSERIFORMES","Passeri"
"635","Tetrao tetrix","Tetrao tetrix",2,"Tetrao tetrix",NA,NA,NA,"Tetrao tetrix","Tetrao tetrix",NA,NA,NA,NA,NA,NA,NA,"Tetrao_tetrix","Black Grouse","BL3","Phasianidae","Phasianidae","Grouse, pheasants and partridges",11,"GALLIFORMES","NONPASSERIFORMES"
"636","Tetrao urogallus","Tetrao urogallus",2,"Tetrao urogallus","Tetrao urogallus","Tetrao urogallus",NA,"Tetrao urogallus","Tetrao urogallus","Tetrao urogallus","Tetrao urogallus",261,"Galliformes","Phasianidae","LC",NA,"Tetrao_urogallus","Western Capercaillie","BL3","Phasianidae","Phasianidae","Grouse, pheasants and partridges",11,"GALLIFORMES","NONPASSERIFORMES"
"637","Tetrax tetrax","Tetrax tetrax",2,"Tetrax tetrax","Tetrax tetrax",NA,"Tetrax tetrax","Tetrax tetrax","Tetrax tetrax",NA,NA,2380,"Otidiformes","Otididae","NT",NA,"Tetrax_tetrax","Little Bustard","BL3","Otididae","Otididae","Bustards",37,"OTIDIFORMES","NONPASSERIFORMES"
"638","Thryothorus ludovicianus","Thryothorus ludovicianus",2,"Thryothorus ludovicianus","Thryothorus ludovicianus","Thryothorus ludovicianus","Thryothorus ludovicianus","Thryothorus ludovicianus","Thryothorus ludovicianus","Thryothorus ludovicianus","Thryothorus ludovicianus",10913,"Passeriformes","Troglodytidae","LC",NA,"Thryothorus_ludovicianus","Carolina Wren","BL3","M1","Troglodytidae","Wrens",162,"PASSERIFORMES","Passeri"
"639","Tichodroma muraria","Tichodroma muraria",2,"Tichodroma muraria","Tichodroma muraria",NA,"Tichodroma muraria","Tichodroma muraria","Tichodroma muraria",NA,NA,6024,"Passeriformes","Sittidae","LC",NA,"Tichodroma_muraria","Wallcreeper","BL3","M1","Sittidae","Nuthatches and Wallcreeper",173,"PASSERIFORMES","Passeri"
"640","Toxostoma rufum","Toxostoma rufum",2,"Toxostoma rufum","Toxostoma rufum","Toxostoma rufum","Toxostoma rufum","Toxostoma rufum","Toxostoma rufum","Toxostoma rufum","Toxostoma rufum",5989,"Passeriformes","Mimidae","LC",NA,"Toxostoma_rufum","Brown Thrasher","BL3","M4","Mimidae","Mockingbirds and thrashers",175,"PASSERIFORMES","Passeri"
"641","Treron formosae","Treron formosae",2,"Treron formosae","Treron formosae","Treron formosae",NA,"Treron formosae","Treron formosae","Treron formosae","Treron formosae formosae/filipinus",8771,"Columbiformes","Columbidae","NT",NA,"Treron_formosae","Whistling Green-pigeon","BL3","Columbidae","Columbidae","Doves and pigeons",65,"COLUMBIFORMES","NONPASSERIFORMES"
"642","Treron sieboldii","Treron sieboldii",2,"Treron sieboldii","Treron sieboldii","Treron sieboldii",NA,"Treron sieboldii","Treron sieboldii","Treron sieboldii","Treron sieboldii",2292,"Columbiformes","Columbidae","LC",NA,"Treron_sieboldii","White-bellied Green-pigeon","BL3","Columbidae","Columbidae","Doves and pigeons",65,"COLUMBIFORMES","NONPASSERIFORMES"
"643","Tringa erythropus","Tringa erythropus",2,"Tringa erythropus","Tringa erythropus","Tringa erythropus","Tringa erythropus","Tringa erythropus","Tringa erythropus","Tringa erythropus","Tringa erythropus",2619,"Charadriiformes","Scolopacidae","LC",NA,"Tringa_erythropus","Spotted Redshank","BL3","Scolopaci","Scolopacidae","Sandpipers and allies",59,"CHARADRIIFORMES","NONPASSERIFORMES"
"644","Tringa glareola","Tringa glareola",2,"Tringa glareola","Tringa glareola","Tringa glareola","Tringa glareola","Tringa glareola","Tringa glareola","Tringa glareola","Tringa glareola",2628,"Charadriiformes","Scolopacidae","LC",NA,"Tringa_glareola","Wood Sandpiper","BL3","Scolopaci","Scolopacidae","Sandpipers and allies",59,"CHARADRIIFORMES","NONPASSERIFORMES"
"645","Tringa nebularia","Tringa nebularia",2,"Tringa nebularia","Tringa nebularia","Tringa nebularia","Tringa nebularia","Tringa nebularia","Tringa nebularia","Tringa nebularia","Tringa nebularia",2622,"Charadriiformes","Scolopacidae","LC",NA,"Tringa_nebularia","Common Greenshank","BL3","Scolopaci","Scolopacidae","Sandpipers and allies",59,"CHARADRIIFORMES","NONPASSERIFORMES"
"646","Tringa ochropus","Tringa ochropus",2,"Tringa ochropus","Tringa ochropus","Tringa ochropus","Tringa ochropus","Tringa ochropus","Tringa ochropus","Tringa ochropus","Tringa ochropus",2627,"Charadriiformes","Scolopacidae","LC",NA,"Tringa_ochropus","Green Sandpiper","BL3","Scolopaci","Scolopacidae","Sandpipers and allies",59,"CHARADRIIFORMES","NONPASSERIFORMES"
"647","Tringa stagnatilis","Tringa stagnatilis",2,"Tringa stagnatilis","Tringa stagnatilis","Tringa stagnatilis","Tringa stagnatilis","Tringa stagnatilis","Tringa stagnatilis","Tringa stagnatilis","Tringa stagnatilis",2621,"Charadriiformes","Scolopacidae","LC",NA,"Tringa_stagnatilis","Marsh Sandpiper","BL3","Scolopaci","Scolopacidae","Sandpipers and allies",59,"CHARADRIIFORMES","NONPASSERIFORMES"
