"","Order","FamilyName","ScientificName","RL_Category","Synonyms"
"404","Anseriformes","Anatidae","Spatula platalea","LC","Anas platalea"
"405","Anseriformes","Anatidae","Spatula rhynchotis","LC","Anas rhynchotis"
"406","Anseriformes","Anatidae","Spatula clypeata","LC","Anas clypeata"
"407","Anseriformes","Anatidae","Anas bernieri","EN",NA
"408","Anseriformes","Anatidae","Anas gracilis","LC",NA
"409","Anseriformes","Anatidae","Anas castanea","LC",NA
"410","Anseriformes","Anatidae","Anas aucklandica","NT",NA
"411","Anseriformes","Anatidae","Anas bahamensis","LC",NA
"412","Anseriformes","Anatidae","Anas erythrorhyncha","LC",NA
"413","Anseriformes","Anatidae","Anas acuta","LC",NA
"414","Anseriformes","Anatidae","Anas eatoni","VU",NA
"415","Anseriformes","Anatidae","Anas georgica","LC",NA
"416","Anseriformes","Anatidae","Spatula querquedula","LC","Anas querquedula"
"417","Anseriformes","Anatidae","Sibirionetta formosa","LC","Anas formosa"
"418","Anseriformes","Anatidae","Anas crecca","LC",NA
"419","Anseriformes","Anatidae","Spatula puna","LC","Anas puna"
"420","Anseriformes","Anatidae","Spatula versicolor","LC","Anas versicolor"
"421","Anseriformes","Anatidae","Spatula hottentota","LC","Anas hottentota"
"422","Anseriformes","Anatidae","Malacorhynchus membranaceus","LC",NA
"423","Anseriformes","Anatidae","Marmaronetta angustirostris","NT",NA
"424","Anseriformes","Anatidae","Rhodonessa caryophyllacea","CR",NA
"425","Anseriformes","Anatidae","Netta rufina","LC",NA
"426","Anseriformes","Anatidae","Netta peposaca","LC",NA
"427","Anseriformes","Anatidae","Netta erythrophthalma","LC",NA
"428","Anseriformes","Anatidae","Aythya ferina","VU",NA
"429","Anseriformes","Anatidae","Aythya valisineria","LC",NA
"430","Anseriformes","Anatidae","Aythya americana","LC",NA
"431","Anseriformes","Anatidae","Aythya collaris","LC",NA
"432","Anseriformes","Anatidae","Aythya nyroca","NT",NA
"433","Anseriformes","Anatidae","Aythya innotata","CR",NA
"434","Anseriformes","Anatidae","Aythya baeri","CR",NA
"435","Anseriformes","Anatidae","Aythya australis","LC",NA
"436","Anseriformes","Anatidae","Aythya fuligula","LC",NA
"437","Anseriformes","Anatidae","Aythya novaeseelandiae","LC",NA
"438","Anseriformes","Anatidae","Aythya marila","LC",NA
"439","Anseriformes","Anatidae","Aythya affinis","LC",NA
"440","Anseriformes","Anatidae","Somateria mollissima","NT",NA
"441","Anseriformes","Anatidae","Somateria spectabilis","LC",NA
"442","Anseriformes","Anatidae","Somateria fischeri","NT",NA
"443","Anseriformes","Anatidae","Polysticta stelleri","VU",NA
"444","Anseriformes","Anatidae","Camptorhynchus labradorius","EX",NA
"445","Anseriformes","Anatidae","Histrionicus histrionicus","LC",NA
"446","Anseriformes","Anatidae","Clangula hyemalis","VU",NA
"447","Anseriformes","Anatidae","Melanitta perspicillata","LC",NA
"448","Anseriformes","Anatidae","Bucephala clangula","LC",NA
"449","Anseriformes","Anatidae","Bucephala islandica","LC",NA
"450","Anseriformes","Anatidae","Bucephala albeola","LC",NA
"451","Anseriformes","Anatidae","Mergellus albellus","LC","Mergus albellus"
"452","Anseriformes","Anatidae","Lophodytes cucullatus","LC","Mergus cucullatus"
"453","Anseriformes","Anatidae","Mergus octosetaceus","CR",NA
"454","Anseriformes","Anatidae","Mergus serrator","LC",NA
"455","Anseriformes","Anatidae","Mergus squamatus","EN",NA
"456","Anseriformes","Anatidae","Mergus merganser","LC",NA
"457","Anseriformes","Anatidae","Mergus australis","EX",NA
"458","Charadriiformes","Turnicidae","Turnix sylvaticus","LC","Turnix sylvatica"
"459","Charadriiformes","Turnicidae","Turnix maculosus","LC","Turnix maculosa"
"460","Charadriiformes","Turnicidae","Turnix tanki","LC",NA
"461","Charadriiformes","Turnicidae","Turnix ocellatus","LC","Turnix ocellata"
"462","Charadriiformes","Turnicidae","Turnix suscitator","LC",NA
"463","Charadriiformes","Turnicidae","Turnix nigricollis","LC",NA
"464","Charadriiformes","Turnicidae","Turnix melanogaster","VU",NA
"465","Charadriiformes","Turnicidae","Turnix castanotus","LC","Turnix castanota"
"466","Charadriiformes","Turnicidae","Turnix olivii","CR",NA
"467","Charadriiformes","Turnicidae","Turnix worcesteri","DD",NA
"468","Charadriiformes","Turnicidae","Turnix everetti","VU",NA
"469","Charadriiformes","Turnicidae","Turnix pyrrhothorax","LC",NA
"470","Charadriiformes","Turnicidae","Turnix velox","LC",NA
"471","Charadriiformes","Turnicidae","Ortyxelos meiffrenii","LC",NA
"472","Piciformes","Indicatoridae","Indicator maculatus","LC",NA
"473","Piciformes","Indicatoridae","Indicator variegatus","LC",NA
"474","Piciformes","Indicatoridae","Indicator indicator","LC",NA
"475","Piciformes","Indicatoridae","Indicator archipelagicus","NT",NA
"476","Piciformes","Indicatoridae","Indicator minor","LC",NA
"477","Piciformes","Indicatoridae","Indicator willcocksi","LC",NA
"478","Piciformes","Indicatoridae","Indicator exilis","LC",NA
"479","Piciformes","Indicatoridae","Indicator pumilio","LC",NA
"480","Piciformes","Indicatoridae","Indicator meliphilus","LC",NA
"481","Piciformes","Indicatoridae","Indicator xanthonotus","NT",NA
"482","Piciformes","Indicatoridae","Melichneutes robustus","LC",NA
"483","Piciformes","Indicatoridae","Melignomon eisentrauti","NT",NA
"484","Piciformes","Indicatoridae","Melignomon zenkeri","LC",NA
"485","Piciformes","Indicatoridae","Prodotiscus insignis","LC",NA
"486","Piciformes","Indicatoridae","Prodotiscus zambesiae","LC",NA
"487","Piciformes","Indicatoridae","Prodotiscus regulus","LC",NA
"488","Piciformes","Picidae","Jynx torquilla","LC",NA
"489","Piciformes","Picidae","Jynx ruficollis","LC",NA
"490","Piciformes","Picidae","Picumnus innominatus","LC",NA
"491","Piciformes","Picidae","Picumnus aurifrons","LC",NA
"492","Piciformes","Picidae","Picumnus pumilus","LC","Picumnus pumilis"
"493","Piciformes","Picidae","Picumnus lafresnayi","LC",NA
"494","Piciformes","Picidae","Picumnus fuscus","LC",NA
"495","Piciformes","Picidae","Picumnus sclateri","LC",NA
"496","Piciformes","Picidae","Picumnus squamulatus","LC",NA
"497","Piciformes","Picidae","Picumnus spilogaster","VU",NA
"498","Piciformes","Picidae","Picumnus minutissimus","LC",NA
"499","Piciformes","Picidae","Picumnus pygmaeus","LC",NA
"500","Piciformes","Picidae","Picumnus steindachneri","EN",NA
"501","Piciformes","Picidae","Picumnus varzeae","NT",NA
"502","Piciformes","Picidae","Picumnus cirratus","LC",NA
"503","Piciformes","Picidae","Picumnus dorbignyanus","LC","Picumnus dorbygnianus"
"504","Piciformes","Picidae","Picumnus temminckii","LC",NA
"505","Piciformes","Picidae","Picumnus albosquamatus","LC",NA
"506","Piciformes","Picidae","Picumnus rufiventris","LC",NA
"507","Piciformes","Picidae","Picumnus fulvescens","NT",NA
"508","Piciformes","Picidae","Picumnus limae","LC",NA
"509","Piciformes","Picidae","Picumnus nebulosus","NT",NA
"510","Piciformes","Picidae","Picumnus castelnau","LC",NA
"511","Piciformes","Picidae","Picumnus subtilis","LC",NA
"512","Piciformes","Picidae","Picumnus olivaceus","LC",NA
"513","Piciformes","Picidae","Picumnus granadensis","LC",NA
"514","Piciformes","Picidae","Picumnus cinnamomeus","LC",NA
"515","Piciformes","Picidae","Verreauxia africana","LC","Sasia africana"
"516","Piciformes","Picidae","Sasia abnormis","LC",NA
"517","Piciformes","Picidae","Sasia ochracea","LC",NA
"518","Piciformes","Picidae","Nesoctites micromegas","LC",NA
"519","Piciformes","Picidae","Melanerpes candidus","LC",NA
"520","Piciformes","Picidae","Melanerpes lewis","LC",NA
"521","Piciformes","Picidae","Melanerpes herminieri","LC",NA
"522","Piciformes","Picidae","Melanerpes portoricensis","LC",NA
"523","Piciformes","Picidae","Melanerpes erythrocephalus","LC",NA
"524","Piciformes","Picidae","Melanerpes formicivorus","LC",NA
"525","Piciformes","Picidae","Melanerpes pucherani","LC",NA
"526","Piciformes","Picidae","Melanerpes cruentatus","LC",NA
"527","Piciformes","Picidae","Melanerpes flavifrons","LC",NA
"528","Piciformes","Picidae","Melanerpes cactorum","LC",NA
"529","Piciformes","Picidae","Melanerpes striatus","LC",NA
"530","Piciformes","Picidae","Melanerpes radiolatus","LC",NA
"531","Piciformes","Picidae","Melanerpes chrysogenys","LC",NA
"532","Piciformes","Picidae","Melanerpes hypopolius","LC",NA
"533","Piciformes","Picidae","Melanerpes pygmaeus","LC",NA
"534","Piciformes","Picidae","Melanerpes rubricapillus","LC",NA
"535","Piciformes","Picidae","Melanerpes uropygialis","LC",NA
"536","Piciformes","Picidae","Melanerpes carolinus","LC",NA
"537","Piciformes","Picidae","Melanerpes superciliaris","LC",NA
"538","Piciformes","Picidae","Melanerpes aurifrons","LC",NA
"539","Piciformes","Picidae","Melanerpes hoffmannii","LC",NA
"540","Piciformes","Picidae","Sphyrapicus varius","LC",NA
"541","Piciformes","Picidae","Sphyrapicus nuchalis","LC",NA
"542","Piciformes","Picidae","Sphyrapicus ruber","LC",NA
"543","Piciformes","Picidae","Sphyrapicus thyroideus","LC",NA
"544","Piciformes","Picidae","Xiphidiopicus percussus","LC",NA
"545","Piciformes","Picidae","Campethera punctuligera","LC",NA
"546","Piciformes","Picidae","Campethera nubica","LC",NA
"547","Piciformes","Picidae","Campethera scriptoricauda","LC",NA
"548","Piciformes","Picidae","Campethera abingoni","LC",NA
"549","Piciformes","Picidae","Campethera mombassica","LC",NA
"550","Piciformes","Picidae","Campethera notata","NT",NA
"551","Piciformes","Picidae","Campethera maculosa","LC",NA
"552","Piciformes","Picidae","Campethera cailliautii","LC",NA
"553","Piciformes","Picidae","Pardipicus nivosus","LC",NA
"554","Piciformes","Picidae","Pardipicus caroli","LC",NA
"555","Piciformes","Picidae","Geocolaptes olivaceus","NT",NA
"556","Piciformes","Picidae","Dendropicos elachus","LC",NA
"557","Piciformes","Picidae","Dendropicos poecilolaemus","LC",NA
"558","Piciformes","Picidae","Dendropicos abyssinicus","LC",NA
"559","Piciformes","Picidae","Dendropicos fuscescens","LC",NA
"560","Piciformes","Picidae","Dendropicos lugubris","LC",NA
"561","Piciformes","Picidae","Dendropicos stierlingi","NT",NA
"562","Piciformes","Picidae","Dendropicos namaquus","LC","Dendropicos namaquus; Thripias namaquus"
"563","Piciformes","Picidae","Dendropicos pyrrhogaster","LC","Dendropicos pyrrhogaster; Thripias pyrrhogaster"
"564","Piciformes","Picidae","Dendropicos xantholophus","LC","Dendropicos xantholophus; Thripias xantholophus"
"565","Piciformes","Picidae","Dendropicos spodocephalus","LC",NA
"566","Piciformes","Picidae","Dendropicos griseocephalus","LC","Dendropicos griseocephalus; Mesopicos griseocephalus"
"567","Piciformes","Picidae","Dendropicos obsoletus","LC","Dendrocopos obsoletus"
"568","Piciformes","Picidae","Picoides temminckii","LC","Dendrocopos temminckii"
"569","Piciformes","Picidae","Picoides maculatus","LC","Dendrocopos maculatus"
"570","Piciformes","Picidae","Picoides ramsayi","VU","Dendrocopos ramsayi"
"571","Piciformes","Picidae","Picoides nanus","LC","Dendrocopos nanus"
"572","Piciformes","Picidae","Picoides moluccensis","LC","Dendrocopos moluccensis"
"573","Piciformes","Picidae","Picoides canicapillus","LC","Dendrocopos canicapillus"
"574","Piciformes","Picidae","Picoides kizuki","LC","Dendrocopos kizuki"
"575","Piciformes","Picidae","Dryobates minor","LC","Dendrocopos minor"
"576","Piciformes","Picidae","Leiopicus auriceps","LC","Dendrocopos auriceps"
"577","Piciformes","Picidae","Dendrocopos atratus","LC",NA
"578","Piciformes","Picidae","Leiopicus mahrattensis","LC","Dendrocopos mahrattensis"
"579","Piciformes","Picidae","Dendropicos dorae","NT","Dendrocopos dorae"
"580","Piciformes","Picidae","Dendrocopos hyperythrus","LC",NA
"581","Piciformes","Picidae","Dendrocopos darjellensis","LC",NA
"582","Piciformes","Picidae","Leiopicus medius","LC","Dendrocopos medius"
"583","Piciformes","Picidae","Dendrocopos major","LC",NA
"584","Piciformes","Picidae","Dendrocopos syriacus","LC",NA
"585","Piciformes","Picidae","Dendrocopos leucopterus","LC",NA
"586","Piciformes","Picidae","Dendrocopos assimilis","LC",NA
"587","Piciformes","Picidae","Dendrocopos himalayensis","LC",NA
"588","Piciformes","Picidae","Veniliornis lignarius","LC",NA
"589","Piciformes","Picidae","Veniliornis mixtus","LC",NA
"590","Piciformes","Picidae","Dryobates nuttallii","LC","Picoides nuttallii"
"591","Piciformes","Picidae","Dryobates scalaris","LC","Picoides scalaris"
"592","Piciformes","Picidae","Dryobates pubescens","LC","Picoides pubescens"
"593","Piciformes","Picidae","Leuconotopicus borealis","NT","Picoides borealis"
"594","Piciformes","Picidae","Leuconotopicus stricklandi","LC","Picoides stricklandi"
"595","Piciformes","Picidae","Leuconotopicus villosus","LC","Picoides villosus"
"596","Piciformes","Picidae","Leuconotopicus albolarvatus","LC","Picoides albolarvatus"
"597","Piciformes","Picidae","Picoides arcticus","LC",NA
"598","Piciformes","Picidae","Veniliornis callonotus","LC",NA
"599","Piciformes","Picidae","Veniliornis dignus","LC",NA
"600","Piciformes","Picidae","Veniliornis nigriceps","LC",NA
"601","Piciformes","Picidae","Leuconotopicus fumigatus","LC","Picoides fumigatus; Venilornis fumigatus"
"602","Piciformes","Picidae","Veniliornis passerinus","LC",NA
"603","Piciformes","Picidae","Veniliornis frontalis","LC",NA
"604","Piciformes","Picidae","Veniliornis spilogaster","LC",NA
"605","Piciformes","Picidae","Veniliornis sanguineus","LC",NA
"606","Piciformes","Picidae","Veniliornis kirkii","LC",NA
"607","Piciformes","Picidae","Veniliornis chocoensis","NT",NA
"608","Piciformes","Picidae","Veniliornis cassini","LC",NA
"609","Piciformes","Picidae","Veniliornis affinis","LC",NA
"610","Piciformes","Picidae","Veniliornis maculifrons","LC",NA
"611","Piciformes","Picidae","Piculus simplex","LC",NA
"612","Piciformes","Picidae","Piculus callopterus","LC",NA
"613","Piciformes","Picidae","Piculus litae","LC",NA
"614","Piciformes","Picidae","Piculus leucolaemus","LC",NA
"615","Piciformes","Picidae","Piculus flavigula","LC",NA
"616","Piciformes","Picidae","Piculus chrysochloros","LC",NA
"617","Piciformes","Picidae","Piculus aurulentus","NT",NA
"618","Piciformes","Picidae","Colaptes auricularis","LC","Piculus auricularis"
"619","Piciformes","Picidae","Colaptes atricollis","LC",NA
"620","Piciformes","Picidae","Colaptes punctigula","LC",NA
"621","Piciformes","Picidae","Colaptes chrysoides","LC",NA
"622","Piciformes","Picidae","Colaptes fernandinae","EN",NA
"623","Piciformes","Picidae","Colaptes pitius","LC",NA
"624","Piciformes","Picidae","Micropternus brachyurus","LC","Celeus brachyurus"
"625","Piciformes","Picidae","Celeus loricatus","LC",NA
"626","Piciformes","Picidae","Celeus castaneus","LC",NA
"627","Piciformes","Picidae","Celeus elegans","LC",NA
"628","Piciformes","Picidae","Celeus lugubris","LC",NA
"629","Piciformes","Picidae","Celeus flavus","LC",NA
"630","Piciformes","Picidae","Celeus galeatus","VU","Dryocopus galeatus, Hylatomus galeatus"
"631","Piciformes","Picidae","Hylatomus pileatus","LC","Dryocopus pileatus"
"632","Piciformes","Picidae","Hylatomus schulzii","NT","Dryocopus schulzii"
"633","Piciformes","Picidae","Dryocopus javensis","LC",NA
"634","Piciformes","Picidae","Dryocopus hodgei","VU",NA
"635","Piciformes","Picidae","Dryocopus martius","LC",NA
"636","Piciformes","Picidae","Campephilus pollens","LC",NA
"637","Piciformes","Picidae","Campephilus rubricollis","LC",NA
"638","Piciformes","Picidae","Campephilus robustus","LC",NA
"639","Piciformes","Picidae","Campephilus guatemalensis","LC",NA
"640","Piciformes","Picidae","Campephilus melanoleucos","LC",NA
"641","Piciformes","Picidae","Campephilus gayaquilensis","LC",NA
"642","Piciformes","Picidae","Campephilus leucopogon","LC",NA
"643","Piciformes","Picidae","Campephilus magellanicus","LC",NA
"644","Piciformes","Picidae","Campephilus imperialis","CR (PE)",NA
"645","Piciformes","Picidae","Campephilus principalis","CR","Picus principalis"
"646","Piciformes","Picidae","Chrysophlegma miniaceum","LC","Picus miniaceus"
"647","Piciformes","Picidae","Picus chlorolophus","LC",NA
"648","Piciformes","Picidae","Picus puniceus","LC",NA
"649","Piciformes","Picidae","Chrysophlegma flavinucha","LC","Picus flavinucha"
"650","Piciformes","Picidae","Picus viridanus","LC",NA
"651","Piciformes","Picidae","Picus vittatus","LC",NA
"652","Piciformes","Picidae","Picus xanthopygaeus","LC",NA
"653","Piciformes","Picidae","Picus squamatus","LC",NA
"654","Piciformes","Picidae","Picus awokera","LC",NA
"655","Piciformes","Picidae","Picus vaillantii","LC",NA
"656","Piciformes","Picidae","Picus rabieri","NT",NA
"657","Piciformes","Picidae","Picus erythropygius","LC",NA
"658","Piciformes","Picidae","Chloropicoides rafflesii","NT",NA
"659","Piciformes","Picidae","Dinopium shorii","LC",NA
"660","Piciformes","Picidae","Chrysocolaptes festivus","LC",NA
"661","Piciformes","Picidae","Gecinulus grantia","LC",NA
"662","Piciformes","Picidae","Gecinulus viridis","LC",NA
"663","Piciformes","Picidae","Dendrocopos noguchii","CR","Sapheopipo noguchii"
"664","Piciformes","Picidae","Blythipicus rubiginosus","LC",NA
"665","Piciformes","Picidae","Blythipicus pyrrhotis","LC",NA
"666","Piciformes","Picidae","Chrysocolaptes validus","LC","Reinwardtipicus validus"
"667","Piciformes","Picidae","Meiglyptes jugularis","LC",NA
"668","Piciformes","Picidae","Meiglyptes tukki","NT",NA
"669","Piciformes","Picidae","Hemicircus canente","LC",NA
"670","Piciformes","Picidae","Mulleripicus fulvus","LC",NA
"671","Piciformes","Picidae","Mulleripicus pulverulentus","VU",NA
"672","Piciformes","Megalaimidae","Psilopogon pyrolophus","LC",NA
"673","Piciformes","Megalaimidae","Psilopogon virens","LC","Megalaima virens"
"674","Piciformes","Megalaimidae","Psilopogon lagrandieri","LC","Megalaima lagrandieri"
"675","Piciformes","Megalaimidae","Psilopogon zeylanicus","LC","Megalaima zeylanicus"
"676","Piciformes","Megalaimidae","Psilopogon lineatus","LC","Megalaima lineata"
"677","Piciformes","Megalaimidae","Psilopogon viridis","LC","Megalaima viridis"
