"","verbatim_name","global_moran","p_value","tp","dataset","neighbor_method","mean_area","mean_area_cropped"
"654","Aix sponsa",0.169417766704845,2.69863486905707e-129,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"655","Spinus tristis",0.277733861926295,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"656","Ardea herodias",0.278426170108399,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"657","Carpodacus purpureus",0.373261765085808,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"658","Agelaius phoeniceus",0.300586489956094,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"659","Icterus galbula",0.571995370693774,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"660","Poecile atricapillus",0.260381656183467,3.71942803923788e-304,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"661","Archilochus colubris",0.256834964949657,5.69343550033508e-294,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"662","Bonasa umbellus",0.304183887271638,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"663","Hylocichla mustelina",0.446500463139025,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"664","Turdus migratorius",0.158297581932818,2.50118613595572e-114,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"665","Melanerpes carolinus",0.597414991966845,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"666","Corvus brachyrhynchos",0.376831542050099,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"667","Sialia sialis",0.400353671712966,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"668","Cardinalis cardinalis",0.673928705570186,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"669","Cyanocitta cristata",0.21261182703717,2.22080004318836e-203,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"670","Dryocopus pileatus",0.222163697534936,1.49902536510011e-220,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"671","Baeolophus bicolor",0.594005824472404,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"672","Sitta carolinensis",0.290539915600206,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"673","Empidonax virescens",0.177591500227664,2.44129417686849e-142,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"674","Dendroica virens",0.51583148529957,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"675","Buteo platypterus",0.283855217422884,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"676","Sitta canadensis",0.355177961924121,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"677","Coccyzus americanus",0.189988093156228,5.27377143499517e-162,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"678","Dendroica coronata",0.513599578418956,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"679","Sturnus vulgaris",0.567936156453848,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"680","Troglodytes aedon",0.573256056778982,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"681","Empidonax alnorum",0.303147655771786,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"682","Megaceryle alcyon",0.114622082244139,1.92010261271223e-60,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"683","Toxostoma rufum",0.263896316146311,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"684","Quiscalus quiscula",0.245342467076044,6.77339626409048e-269,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"685","Geothlypis trichas",0.149792403837638,3.72005691295268e-102,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"686","Tyrannus tyrannus",0.396898516153489,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"687","Dumetella carolinensis",0.525324221369363,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"688","Myiarchus crinitus",0.290305462106679,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"689","Wilsonia citrina",0.582988689098311,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"690","Seiurus aurocapilla",0.418433631351865,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"691","Melospiza melodia",0.203369457539113,3.10722044519568e-186,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"692","Melospiza georgiana",0.233105824072043,1.56196100951587e-242,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"693","Dendroica fusca",0.494836270879352,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"694","Dendroica pensylvanica",0.402050603697478,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"695","Spizella passerina",0.363481478015357,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"696","Junco hyemalis",0.561313217636721,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"697","Picoides pubescens",0.24259425052159,1.02214153806575e-262,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"698","Pipilo erythrophthalmus",0.43585225621711,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"699","Contopus virens",0.338500139729313,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"700","Spizella pusilla",0.492196066326352,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"701","Carpodacus mexicanus",0.485182288419049,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"702","Passer domesticus",0.612046027240126,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"703","Passerina cyanea",0.442333354589857,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"704","Empidonax minimus",0.314532207302236,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"705","Dendroica magnolia",0.495628453083644,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"706","Colaptes auratus",0.223551061408057,1.28024500977518e-223,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"707","Mimus polyglottos",0.553606625895886,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"708","Vireo olivaceus",0.281196049662715,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"709","Pheucticus ludovicianus",0.325995071544676,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"710","Catharus fuscescens",0.360504090405411,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"711","Vireo gilvus",0.448158034164293,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"712","Sphyrapicus varius",0.559395789223144,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"713","Dendroica petechia",0.49497322215443,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"714","Setophaga ruticilla",0.233166431317031,8.78312551331901e-243,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"715","Dendroica caerulescens",0.516152619664637,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"716","Dolichonyx oryzivorus",0.566756061265143,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"717","Certhia americana",0.302319309820759,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"718","Molothrus ater",0.493346735697309,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"719","Sturnella magna",0.495361289491696,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"720","Seiurus motacilla",0.303815715722642,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"721","Passerculus sandwichensis",0.529714047699277,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"722","Tachycineta bicolor",0.167371976373677,1.92991402228248e-126,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"723","Empidonax traillii",0.404952410520991,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"724","Sayornis phoebe",0.398113856156076,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"725","Piranga olivacea",0.258870557976501,1.25300726977589e-298,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"726","Falco sparverius",0.457446857617073,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"727","Bombycilla cedrorum",0.129183878189323,2.31854792492998e-76,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"728","Vermivora pinus",0.440646192710398,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"729","Vireo solitarius",0.478180015030036,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"730","Accipiter cooperii",0.140843313955967,4.09360936201526e-90,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"731","Picoides villosus",0.159504093576157,6.48270543314541e-115,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"732","Icterus spurius",0.31914629506203,0,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"733","Seiurus noveboracensis",0.215448866556111,1.25861832296157e-207,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
"734","Coccyzus erythropthalmus",0.188912832109701,3.59468383604695e-160,2,"Birds_Atlas_New_York","contiguity",25.0069520172767,23.8408561706193
