"","verbatim_name","tp","cell_grouping","Total_area","Total_Ncells","occupancy_Ncells","AOO","relative_occupancy_Ncells","scale"
"2242","Gallinula chloropus",1,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2243","Serinus serinus",1,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2244","Emberiza schoeniclus",1,"8",83907.5085275841,18,17,83639.5000401272,0.94,0.125
"2245","Dryocopus martius",1,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2246","Lullula arborea",3,"8",89635.9803373288,18,16,88184.8691901597,0.89,0.125
"2247","Sylvia communis",3,"8",89635.9803373288,18,18,89635.9803373288,1,0.125
"2248","Apus apus",1,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2249","Dendrocopos major",1,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2250","Milvus migrans",3,"8",89635.9803373288,18,16,88039.6710739252,0.89,0.125
"2251","Ciconia ciconia",2,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2252","Perdix perdix",1,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2253","Parus caeruleus",3,"8",89635.9803373288,18,18,89635.9803373288,1,0.125
"2254","Acrocephalus palustris",3,"8",89635.9803373288,18,18,89635.9803373288,1,0.125
"2255","Dryocopus martius",2,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2256","Ciconia nigra",2,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2257","Columba oenas",2,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2258","Ardea cinerea",1,"8",83907.5085275841,18,17,83646.9128245345,0.94,0.125
"2259","Scolopax rusticola",2,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2260","Pernis apivorus",3,"8",89635.9803373288,18,17,88965.8239314939,0.94,0.125
"2261","Falco subbuteo",1,"8",83907.5085275841,18,16,83256.2967134523,0.89,0.125
"2262","Parus major",2,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2263","Parus montanus",3,"8",89635.9803373288,18,18,89635.9803373288,1,0.125
"2264","Fulica atra",2,"8",83907.5085275841,18,17,83639.5000401272,0.94,0.125
"2265","Parus cristatus",3,"8",89635.9803373288,18,18,89635.9803373288,1,0.125
"2266","Sylvia curruca",3,"8",89635.9803373288,18,18,89635.9803373288,1,0.125
"2267","Athene noctua",2,"8",83907.5085275841,18,15,82585.2549968966,0.83,0.125
"2268","Locustella naevia",3,"8",89635.9803373288,18,18,89635.9803373288,1,0.125
"2269","Delichon urbica",2,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2270","Pica pica",3,"8",89635.9803373288,18,18,89635.9803373288,1,0.125
"2271","Cinclus cinclus",1,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2272","Motacilla cinerea",2,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2273","Sylvia communis",1,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2274","Saxicola rubetra",1,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2275","Columba palumbus",2,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2276","Upupa epops",2,"8",83907.5085275841,18,14,82194.6388858144,0.78,0.125
"2277","Motacilla flava",3,"8",89635.9803373288,18,15,87533.9348877718,0.83,0.125
"2278","Scolopax rusticola",1,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2279","Picus canus",3,"8",89635.9803373288,18,18,89635.9803373288,1,0.125
"2280","Parus montanus",1,"8",83907.5085275841,18,17,83646.9128245345,0.94,0.125
"2281","Turdus torquatus",3,"8",89635.9803373288,18,12,66193.7234763772,0.67,0.125
"2282","Carduelis cannabina",2,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2283","Parus caeruleus",2,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2284","Phoenicurus phoenicurus",3,"8",89635.9803373288,18,18,89635.9803373288,1,0.125
"2285","Parus ater",1,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2286","Aythya fuligula",2,"8",83907.5085275841,18,17,83639.5000401272,0.94,0.125
"2287","Certhia familiaris",2,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2288","Coccothraustes coccothraustes",3,"8",89635.9803373288,18,18,89635.9803373288,1,0.125
"2289","Acrocephalus scirpaceus",3,"8",89635.9803373288,18,17,88965.8239314939,0.94,0.125
"2290","Crex crex",3,"8",89635.9803373288,18,18,89635.9803373288,1,0.125
"2291","Caprimulgus europaeus",2,"8",83907.5085275841,18,14,82194.6388858144,0.78,0.125
"2292","Emberiza schoeniclus",2,"8",83907.5085275841,18,17,83639.5000401272,0.94,0.125
"2293","Sitta europaea",2,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2294","Streptopelia turtur",2,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2295","Saxicola torquata",3,"8",89635.9803373288,18,18,89635.9803373288,1,0.125
"2296","Phoenicurus phoenicurus",1,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2297","Streptopelia turtur",1,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2298","Sturnus vulgaris",2,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2299","Carduelis spinus",2,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2300","Falco peregrinus",3,"8",89635.9803373288,18,14,84274.3093156813,0.78,0.125
"2301","Larus ridibundus",1,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2302","Carpodacus erythrinus",1,"8",83907.5085275841,18,16,83256.2967134523,0.89,0.125
"2303","Tyto alba",1,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2304","Anthus trivialis",3,"8",89635.9803373288,18,18,89635.9803373288,1,0.125
"2305","Perdix perdix",3,"8",89635.9803373288,18,17,88985.046034941,0.94,0.125
"2306","Perdix perdix",2,"8",83907.5085275841,18,16,83248.883929045,0.89,0.125
"2307","Bubo bubo",1,"8",83907.5085275841,18,17,83639.5000401272,0.94,0.125
"2308","Lullula arborea",2,"8",83907.5085275841,18,16,82845.8506999462,0.89,0.125
"2309","Anas clypeata",3,"8",89635.9803373288,18,14,86607.7820302032,0.78,0.125
"2310","Regulus regulus",3,"8",89635.9803373288,18,18,89635.9803373288,1,0.125
"2311","Parus palustris",2,"8",83907.5085275841,18,18,83907.5085275841,1,0.125
"2312","Gallinago gallinago",1,"8",83907.5085275841,18,17,83639.5000401272,0.94,0.125
"2313","Oriolus oriolus",1,"8",83907.5085275841,18,17,83516.8924165019,0.94,0.125
"2314","Anas clypeata",1,"8",83907.5085275841,18,14,82583.1604567854,0.78,0.125
"2315","Netta rufina",3,"8",89635.9803373288,18,12,82105.2339562233,0.67,0.125
"2316","Merops apiaster",3,"8",89635.9803373288,18,11,72994.4769453633,0.61,0.125
"2317","Limosa limosa",3,"8",89635.9803373288,18,4,28669.6191849972,0.22,0.125
"2318","Miliaria calandra",2,"8",83907.5085275841,18,15,82843.7561598349,0.83,0.125
"2319","Sylvia nisoria",1,"8",83907.5085275841,18,15,82973.7765678675,0.83,0.125
"2320","Luscinia luscinia",3,"8",89635.9803373288,18,9,65812.2985507974,0.5,0.125
"2321","Asio flammeus",2,"8",83907.5085275841,18,7,46605.1120334197,0.39,0.125
"2322","Upupa epops",1,"8",83907.5085275841,18,14,82057.5196040611,0.78,0.125
"2323","Luscinia svecica",1,"8",83907.5085275841,18,12,74285.4875804764,0.67,0.125
"2324","Charadrius morinellus",1,"8",83907.5085275841,18,2,16454.8252409807,0.11,0.125
"2325","Anser anser",2,"8",83907.5085275841,18,12,77961.745596903,0.67,0.125
"2326","Phylloscopus trochiloides",3,"8",89635.9803373288,18,9,53799.5856902327,0.5,0.125
"2327","Limosa limosa",2,"8",83907.5085275841,18,8,53651.5715705346,0.44,0.125
"2328","Remiz pendulinus",3,"8",89635.9803373288,18,15,87774.5392993755,0.83,0.125
"2329","Phasianus colchicus",3,"8",89635.9803373288,18,17,89095.6300075982,0.94,0.125
"2330","Emberiza hortulana",3,"8",89635.9803373288,18,13,78971.9765778195,0.72,0.125
"2331","Motacilla citreola",3,"8",89635.9803373288,18,2,15085.8787107817,0.11,0.125
"2332","Podiceps cristatus",2,"8",83907.5085275841,18,14,82583.1604567854,0.78,0.125
"2333","Actitis hypoleucos",3,"8",89635.9803373288,18,16,88444.6957052104,0.89,0.125
"2334","Emberiza hortulana",2,"8",83907.5085275841,18,12,71399.4489228581,0.67,0.125
"2335","Phylloscopus trochiloides",2,"8",83907.5085275841,18,5,28770.6724408101,0.28,0.125
"2336","Larus melanocephalus",2,"8",83907.5085275841,18,8,53840.3951040264,0.44,0.125
"2337","Ficedula parva",1,"8",83907.5085275841,18,17,83502.380758374,0.94,0.125
"2338","Sterna hirundo",3,"8",89635.9803373288,18,11,72157.4511554876,0.61,0.125
"2339","Falco subbuteo",3,"8",89635.9803373288,18,14,86993.5845580413,0.78,0.125
"2340","Dendrocopos minor",3,"8",89635.9803373288,18,17,89095.6300075982,0.94,0.125
"2341","Larus ridibundus",2,"8",83907.5085275841,18,15,82851.1689442422,0.83,0.125
"2342","Panurus biarmicus",1,"8",83907.5085275841,18,10,69714.3881541428,0.56,0.125
"2343","Falco cherrug",3,"8",89635.9803373288,18,4,28655.2586204689,0.22,0.125
"2344","Acrocephalus paludicola",3,"8",89635.9803373288,18,2,16052.5048072939,0.11,0.125
"2345","Acrocephalus arundinaceus",3,"8",89635.9803373288,18,16,88425.4736017633,0.89,0.125
"2346","Nycticorax nycticorax",1,"8",83907.5085275841,18,7,45806.1095376279,0.39,0.125
"2347","Miliaria calandra",1,"8",83907.5085275841,18,15,82973.7765678675,0.83,0.125
"2348","Ficedula parva",2,"8",83907.5085275841,18,14,82057.5196040611,0.78,0.125
"2349","Prunella collaris",2,"8",83907.5085275841,18,4,23585.8417500299,0.22,0.125
"2350","Anthus spinoletta",3,"8",89635.9803373288,18,5,35893.6561547578,0.28,0.125
"2351","Galerida cristata",1,"8",83907.5085275841,18,15,82851.1689442422,0.83,0.125
"2352","Tringa ochropus",1,"8",83907.5085275841,18,11,71171.0601246204,0.61,0.125
"2353","Dendrocopos medius",2,"8",83907.5085275841,18,13,81789.5111166043,0.72,0.125
"2354","Turdus iliacus",2,"8",83907.5085275841,18,8,54969.2481567657,0.44,0.125
"2355","Asio flammeus",3,"8",89635.9803373288,18,9,61974.3708778299,0.5,0.125
"2356","Lullula arborea",1,"8",83907.5085275841,18,14,82050.1068196539,0.78,0.125
"2357","Sylvia nisoria",3,"8",89635.9803373288,18,15,87663.7409638761,0.83,0.125
"2358","Aix galericulata",3,"8",89635.9803373288,18,8,56250.1301120929,0.44,0.125
"2359","Mergus merganser",1,"8",83907.5085275841,18,5,30278.3506713377,0.28,0.125
"2360","Sterna hirundo",2,"8",83907.5085275841,18,11,66307.264947544,0.61,0.125
"2361","Actitis hypoleucos",1,"8",83907.5085275841,18,17,83502.380758374,0.94,0.125
"2362","Anas querquedula",3,"8",89635.9803373288,18,14,86993.5845580413,0.78,0.125
"2363","Porzana parva",3,"8",89635.9803373288,18,12,80053.4764963131,0.67,0.125
"2364","Tringa totanus",2,"8",83907.5085275841,18,12,74285.4875804764,0.67,0.125
"2365","Porzana porzana",1,"8",83907.5085275841,18,12,77961.745596903,0.67,0.125
"2366","Podiceps cristatus",3,"8",89635.9803373288,18,15,87774.5392993755,0.83,0.125
"2367","Ficedula albicollis",2,"8",83907.5085275841,18,16,83111.7646472918,0.89,0.125
"2368","Circus pygargus",3,"8",89635.9803373288,18,14,86993.5845580413,0.78,0.125
"2369","Chlidonias niger",1,"8",83907.5085275841,18,13,81789.5111166043,0.72,0.125
"2370","Porzana parva",1,"8",83907.5085275841,18,6,44333.4170635899,0.33,0.125
"2371","Anas crecca",3,"8",89635.9803373288,18,14,86718.3660028604,0.78,0.125
"2372","Pandion haliaetus",2,"8",83907.5085275841,18,10,68418.8895270401,0.56,0.125
"2373","Oenanthe oenanthe",2,"8",83907.5085275841,18,14,82050.1068196539,0.78,0.125
"2374","Rallus aquaticus",1,"8",83907.5085275841,18,14,82583.1604567854,0.78,0.125
"2375","Acrocephalus arundinaceus",2,"8",83907.5085275841,18,16,83234.3722709171,0.89,0.125
"2376","Luscinia megarhynchos",1,"8",83907.5085275841,18,14,82583.1604567854,0.78,0.125
"2377","Podiceps nigricollis",1,"8",83907.5085275841,18,14,82583.1604567854,0.78,0.125
"2378","Actitis hypoleucos",2,"8",83907.5085275841,18,16,82708.7314181929,0.89,0.125
"2379","Ficedula hypoleuca",2,"8",83907.5085275841,18,17,83502.380758374,0.94,0.125
"2380","Haliaeetus albicilla",2,"8",83907.5085275841,18,14,82180.1272276865,0.78,0.125
"2381","Aythya nyroca",1,"8",83907.5085275841,18,7,48006.1157285984,0.39,0.125
"2382","Lyrurus tetrix",3,"8",89635.9803373288,18,6,39193.0813139699,0.33,0.125
"2383","Prunella collaris",1,"8",83907.5085275841,18,3,20282.590760682,0.17,0.125
"2384","Panurus biarmicus",3,"8",89635.9803373288,18,10,71867.9248814123,0.56,0.125
"2385","Ixobrychus minutus",3,"8",89635.9803373288,18,13,86067.4317004726,0.72,0.125
"2386","Tringa ochropus",2,"8",83907.5085275841,18,14,82050.1068196539,0.78,0.125
"2387","Botaurus stellaris",1,"8",83907.5085275841,18,11,74847.3181410469,0.61,0.125
"2388","Grus grus",1,"8",83907.5085275841,18,3,21775.2191637452,0.17,0.125
"2389","Larus melanocephalus",3,"8",89635.9803373288,18,11,76091.2787520638,0.61,0.125
"2390","Vanellus vanellus",2,"8",83907.5085275841,18,17,83502.380758374,0.94,0.125
"2391","Alopochen aegyptiaca",3,"8",89635.9803373288,18,12,80509.3168737191,0.67,0.125
"2392","Chlidonias niger",2,"8",83907.5085275841,18,12,78486.2601272563,0.67,0.125
"2393","Mergus merganser",2,"8",83907.5085275841,18,7,46357.1899293955,0.39,0.125
"2394","Emberiza hortulana",1,"8",83907.5085275841,18,12,70668.9618621924,0.67,0.125
"2395","Aquila pomarina",1,"8",83907.5085275841,18,6,37585.244431505,0.33,0.125
"2396","Anser anser",1,"8",83907.5085275841,18,10,64458.8412176281,0.56,0.125
"2397","Anas acuta",2,"8",83907.5085275841,18,8,52596.7971807998,0.44,0.125
"2398","Vanellus vanellus",3,"8",89635.9803373288,18,17,89095.6300075982,0.94,0.125
"2399","Larus cachinnans",3,"8",89635.9803373288,18,12,77508.6386529922,0.67,0.125
"2400","Ficedula albicollis",3,"8",89635.9803373288,18,14,81649.7857597166,0.78,0.125
"2401","Locustella luscinioides",1,"8",83907.5085275841,18,14,82583.1604567854,0.78,0.125
"2402","Anser anser",3,"8",89635.9803373288,18,13,86067.4317004726,0.72,0.125
"2403","Podiceps nigricollis",2,"8",83907.5085275841,18,13,81789.5111166043,0.72,0.125
"2404","Egretta alba",3,"8",89635.9803373288,18,14,86848.3864418068,0.78,0.125
"2405","Porzana parva",2,"8",83907.5085275841,18,12,77961.745596903,0.67,0.125
"2406","Phylloscopus trochiloides",1,"8",83907.5085275841,18,4,32773.4180603104,0.22,0.125
"2407","Riparia riparia",2,"8",83907.5085275841,18,13,81789.5111166043,0.72,0.125
"2408","Riparia riparia",1,"8",83907.5085275841,18,15,82843.7561598349,0.83,0.125
"2409","Athene noctua",3,"8",89635.9803373288,18,11,71950.5238262387,0.61,0.125
"2410","Luscinia megarhynchos",3,"8",89635.9803373288,18,15,87774.5392993755,0.83,0.125
"2411","Corvus frugilegus",2,"8",83907.5085275841,18,14,79736.7414883861,0.78,0.125
"2412","Dendrocopos syriacus",3,"8",89635.9803373288,18,7,48354.1069421567,0.39,0.125
"2413","Anthus spinoletta",2,"8",83907.5085275841,18,5,31345.63935099,0.28,0.125
"2414","Grus grus",2,"8",83907.5085275841,18,13,74177.3428135261,0.72,0.125
"2415","Certhia brachydactyla",3,"8",89635.9803373288,18,16,88314.675266264,0.89,0.125
"2416","Carduelis flammea",3,"8",89635.9803373288,18,13,86067.4317004726,0.72,0.125
"2417","Corvus monedula",3,"8",89635.9803373288,18,17,89095.6300075982,0.94,0.125
"2418","Aythya ferina",3,"8",89635.9803373288,18,13,86067.4317004726,0.72,0.125
"2419","Asio otus",2,"8",83907.5085275841,18,16,83234.3722709171,0.89,0.125
"2420","Dendrocopos syriacus",2,"8",83907.5085275841,18,7,47411.9643191303,0.39,0.125
"2421","Caprimulgus europaeus",1,"8",83907.5085275841,18,14,82180.1272276865,0.78,0.125
"2422","Circus pygargus",2,"8",83907.5085275841,18,15,82973.7765678675,0.83,0.125
"2423","Tringa totanus",3,"8",89635.9803373288,18,11,73285.2847823407,0.61,0.125
"2424","Milvus migrans",1,"8",83907.5085275841,18,13,81789.5111166043,0.72,0.125
"2425","Bubo bubo",3,"8",89635.9803373288,18,16,88425.4736017633,0.89,0.125
"2426","Podiceps grisegena",1,"8",83907.5085275841,18,10,66099.7015600747,0.56,0.125
"2427","Charadrius dubius",2,"8",83907.5085275841,18,17,83502.380758374,0.94,0.125
"2428","Panurus biarmicus",2,"8",83907.5085275841,18,10,66099.7015600747,0.56,0.125
"2429","Haliaeetus albicilla",3,"8",89635.9803373288,18,15,87774.5392993755,0.83,0.125
"2430","Tachybaptus ruficollis",2,"8",83907.5085275841,18,16,83234.3722709171,0.89,0.125
"2431","Motacilla citreola",2,"8",83907.5085275841,18,4,27329.0502977969,0.22,0.125
"2432","Fulica atra",3,"8",89635.9803373288,18,17,89095.6300075982,0.94,0.125
"2433","Netta rufina",2,"8",83907.5085275841,18,10,69714.3881541428,0.56,0.125
"2434","Locustella luscinioides",3,"8",89635.9803373288,18,14,86993.5845580413,0.78,0.125
"2435","Larus ridibundus",3,"8",89635.9803373288,18,14,86993.5845580413,0.78,0.125
"2436","Numenius arquata",2,"8",83907.5085275841,18,7,46922.4553497211,0.39,0.125
"2437","Circus cyaneus",3,"8",89635.9803373288,18,13,86067.4317004726,0.72,0.125
"2438","Chlidonias niger",3,"8",89635.9803373288,18,10,69323.0821597092,0.56,0.125
"2439","Ficedula hypoleuca",3,"8",89635.9803373288,18,16,88425.4736017633,0.89,0.125
"2440","Luscinia megarhynchos",2,"8",83907.5085275841,18,15,82843.7561598349,0.83,0.125
"2441","Jynx torquilla",2,"8",83907.5085275841,18,17,83502.380758374,0.94,0.125
"2442","Caprimulgus europaeus",3,"8",89635.9803373288,18,10,70704.024726503,0.56,0.125
"2443","Anthus spinoletta",1,"8",83907.5085275841,18,4,28042.388361642,0.22,0.125
"2444","Ardea cinerea",3,"8",89635.9803373288,18,17,89095.6300075982,0.94,0.125
"2445","Rallus aquaticus",3,"8",89635.9803373288,18,15,87644.5188604291,0.83,0.125
"2446","Gallinula chloropus",3,"8",89635.9803373288,18,16,88425.4736017633,0.89,0.125
"2447","Haliaeetus albicilla",1,"8",83907.5085275841,18,6,41722.5721239836,0.33,0.125
"2448","Podiceps nigricollis",3,"8",89635.9803373288,18,13,86067.4317004726,0.72,0.125
"2449","Dendrocopos medius",3,"8",89635.9803373288,18,16,88425.4736017633,0.89,0.125
"2450","Ixobrychus minutus",2,"8",83907.5085275841,18,11,69927.4670797759,0.61,0.125
"2451","Coccothraustes coccothraustes",2,"8",83907.5085275841,18,17,83502.380758374,0.94,0.125
"2452","Tringa totanus",1,"8",83907.5085275841,18,12,74285.4875804764,0.67,0.125
"2453","Porzana porzana",3,"8",89635.9803373288,18,12,80053.4764963131,0.67,0.125
"2454","Porzana porzana",2,"8",83907.5085275841,18,13,81789.5111166043,0.72,0.125
"2455","Prunella collaris",3,"8",89635.9803373288,18,3,20547.8748299438,0.17,0.125
"2456","Milvus milvus",1,"8",83907.5085275841,18,14,74292.3710183796,0.78,0.125
"2457","Acrocephalus melanopogon",3,"8",89635.9803373288,18,2,14538.3458678528,0.11,0.125
"2458","Tyto alba",3,"8",89635.9803373288,18,13,82770.2306873898,0.72,0.125
"2459","Phalacrocorax carbo",3,"8",89635.9803373288,18,13,86067.4317004726,0.72,0.125
"2460","Ficedula parva",3,"8",89635.9803373288,18,16,88314.675266264,0.89,0.125
"2461","Charadrius dubius",3,"8",89635.9803373288,18,17,89095.6300075982,0.94,0.125
"2462","Upupa epops",3,"8",89635.9803373288,18,14,86993.5845580413,0.78,0.125
"2463","Bucephala clangula",2,"8",83907.5085275841,18,11,70116.2857348855,0.61,0.125
"2464","Luscinia luscinia",2,"8",83907.5085275841,18,9,55900.0481701478,0.5,0.125
"2465","Anas strepera",1,"8",83907.5085275841,18,13,81789.5111166043,0.72,0.125
"2466","Anas strepera",2,"8",83907.5085275841,18,14,82583.1604567854,0.78,0.125
"2467","Sylvia nisoria",2,"8",83907.5085275841,18,14,82583.1604567854,0.78,0.125
"2468","Corvus frugilegus",3,"8",89635.9803373288,18,13,78646.1566393599,0.72,0.125
"2469","Tadorna tadorna",3,"8",89635.9803373288,18,11,73546.4387378537,0.61,0.125
"2470","Anas crecca",2,"8",83907.5085275841,18,14,82583.1604567854,0.78,0.125
"2471","Saxicola torquata",1,"8",83907.5085275841,18,15,82851.1689442422,0.83,0.125
"2472","Galerida cristata",2,"8",83907.5085275841,18,12,77961.745596903,0.67,0.125
"2473","Remiz pendulinus",2,"8",83907.5085275841,18,15,82843.7561598349,0.83,0.125
"2474","Gallinula chloropus",2,"8",83907.5085275841,18,16,83234.3722709171,0.89,0.125
"2475","Grus grus",3,"8",89635.9803373288,18,16,88425.4736017633,0.89,0.125
"2476","Himantopus himantopus",3,"8",89635.9803373288,18,6,34493.2415720637,0.33,0.125
"2477","Anas clypeata",2,"8",83907.5085275841,18,13,81789.5111166043,0.72,0.125
"2478","Tyto alba",2,"8",83907.5085275841,18,14,82583.1604567854,0.78,0.125
"2479","Corvus frugilegus",1,"8",83907.5085275841,18,13,74603.811501482,0.72,0.125
"2480","Egretta alba",2,"8",83907.5085275841,18,9,62985.2692258363,0.5,0.125
"2481","Botaurus stellaris",2,"8",83907.5085275841,18,12,77961.745596903,0.67,0.125
"2482","Lanius senator",1,"8",83907.5085275841,18,5,35533.8976078523,0.28,0.125
"2483","Ixobrychus minutus",1,"8",83907.5085275841,18,11,74658.494607555,0.61,0.125
